"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","ABW"," Total","Aruba","DNK","Denmark",2010,"Gross Exp.",2,49.049
"H0","ABW"," Total","Aruba","DNK","Denmark",2010,"Gross Imp.",1,1360.841
"H0","ABW"," Total","Aruba","ESP","Spain",2010,"Gross Exp.",2,260.589
"H0","ABW"," Total","Aruba","ESP","Spain",2010,"Gross Imp.",1,5260.771
"H0","ABW"," Total","Aruba","FIN","Finland",2010,"Gross Exp.",2,0.239
"H0","ABW"," Total","Aruba","FIN","Finland",2010,"Gross Imp.",1,2867.521
"H0","ABW"," Total","Aruba","FRA","France",2010,"Gross Exp.",2,207.946
"H0","ABW"," Total","Aruba","FRA","France",2010,"Gross Imp.",1,9096.455
"H0","ABW"," Total","Aruba","GBR","United Kingdom",2010,"Gross Exp.",2,359.239
"H0","ABW"," Total","Aruba","GBR","United Kingdom",2010,"Gross Imp.",1,62948.649
"H0","ABW"," Total","Aruba","HKG","Hong Kong, China",2010,"Gross Exp.",2,26.555
"H0","ABW"," Total","Aruba","HKG","Hong Kong, China",2010,"Gross Imp.",1,6112.822
"H0","ABW"," Total","Aruba","HND","Honduras",2010,"Gross Imp.",1,1332.817
"H0","ABW"," Total","Aruba","IND","India",2010,"Gross Exp.",2,97.945
"H0","ABW"," Total","Aruba","IND","India",2010,"Gross Imp.",1,2969.792
"H0","ABW"," Total","Aruba","ITA","Italy",2010,"Gross Exp.",2,26.376
"H0","ABW"," Total","Aruba","ITA","Italy",2010,"Gross Imp.",1,4429.672
"H0","ABW"," Total","Aruba","JAM","Jamaica",2010,"Gross Exp.",2,28.181
"H0","ABW"," Total","Aruba","JAM","Jamaica",2010,"Gross Imp.",1,2868.435
"H0","ABW"," Total","Aruba","JPN","Japan",2010,"Gross Exp.",2,0.241
"H0","ABW"," Total","Aruba","JPN","Japan",2010,"Gross Imp.",1,14981.943
"H0","ABW"," Total","Aruba","KOR","Korea, Rep.",2010,"Gross Exp.",2,29.06
"H0","ABW"," Total","Aruba","KOR","Korea, Rep.",2010,"Gross Imp.",1,12530.859
"H0","ABW"," Total","Aruba","MEX","Mexico",2010,"Gross Exp.",2,293.991
"H0","ABW"," Total","Aruba","MEX","Mexico",2010,"Gross Imp.",1,9242.784
"H0","ABW"," Total","Aruba","NLD","Netherlands",2010,"Gross Exp.",2,6364.974
"H0","ABW"," Total","Aruba","NLD","Netherlands",2010,"Gross Imp.",1,120882.553
"H0","ABW"," Total","Aruba","OAS","Other Asia, nes",2010,"Gross Exp.",2,507.702
"H0","ABW"," Total","Aruba","OAS","Other Asia, nes",2010,"Gross Imp.",1,636.872
"H0","ABW"," Total","Aruba","PAN","Panama",2010,"Gross Exp.",2,27594.506
"H0","ABW"," Total","Aruba","PAN","Panama",2010,"Gross Imp.",1,33522.098
"H0","ABW"," Total","Aruba","PER","Peru",2010,"Gross Exp.",2,3.494
"H0","ABW"," Total","Aruba","PER","Peru",2010,"Gross Imp.",1,2520.606
"H0","ABW"," Total","Aruba","PRY","Paraguay",2010,"Gross Exp.",2,38.843
"H0","ABW"," Total","Aruba","PRY","Paraguay",2010,"Gross Imp.",1,11756.453
"H0","ABW"," Total","Aruba","STP","Sao Tome and Principe",2010,"Gross Exp.",2,3.608
"H0","ABW"," Total","Aruba","STP","Sao Tome and Principe",2010,"Gross Imp.",1,6554.509
"H0","ABW"," Total","Aruba","SUR","Suriname",2010,"Gross Exp.",2,3899.174
"H0","ABW"," Total","Aruba","SUR","Suriname",2010,"Gross Imp.",1,596.942
"H0","ABW"," Total","Aruba","SWE","Sweden",2010,"Gross Exp.",2,0.072
"H0","ABW"," Total","Aruba","SWE","Sweden",2010,"Gross Imp.",1,1322.223
"H0","ABW"," Total","Aruba","THA","Thailand",2010,"Gross Exp.",2,11.102
"H0","ABW"," Total","Aruba","THA","Thailand",2010,"Gross Imp.",1,2225.961
"H0","ABW"," Total","Aruba","TTO","Trinidad and Tobago",2010,"Gross Exp.",2,708.244
"H0","ABW"," Total","Aruba","TTO","Trinidad and Tobago",2010,"Gross Imp.",1,10397.655
"H0","ABW"," Total","Aruba","TUR","Turkey",2010,"Gross Imp.",1,783.254
"H0","ABW"," Total","Aruba","UNS","Unspecified",2010,"Gross Exp.",2,4012.657
"H0","ABW"," Total","Aruba","UNS","Unspecified",2010,"Gross Imp.",1,21267.877
"H0","ABW"," Total","Aruba","URY","Uruguay",2010,"Gross Imp.",1,5532.79
"H0","ABW"," Total","Aruba","USA","United States",2010,"Gross Exp.",2,7519.271
"H0","ABW"," Total","Aruba","USA","United States",2010,"Gross Imp.",1,535395.868
"H0","ABW"," Total","Aruba","VEN","Venezuela",2010,"Gross Exp.",2,18738.642
"H0","ABW"," Total","Aruba","VEN","Venezuela",2010,"Gross Imp.",1,12957.232
"H0","AFG"," Total","Afghanistan","ALB","Albania",2010,"Gross Imp.",1,158.077
"H0","AFG"," Total","Afghanistan","All","All countries  All --- All  ",2010,"Gross Exp.",2,388483.639
"H0","AFG"," Total","Afghanistan","All","All countries  All --- All  ",2010,"Gross Imp.",1,5154249.867
"H0","AFG"," Total","Afghanistan","ARE","United Arab Emirates",2010,"Gross Exp.",2,6180.693
"H0","AFG"," Total","Afghanistan","ARE","United Arab Emirates",2010,"Gross Imp.",1,105570.83
"H0","AFG"," Total","Afghanistan","ARG","Argentina",2010,"Gross Imp.",1,48.376
"H0","AFG"," Total","Afghanistan","AUS","Australia",2010,"Gross Exp.",2,648.457
"H0","AFG"," Total","Afghanistan","AUS","Australia",2010,"Gross Imp.",1,1329.447
"H0","AFG"," Total","Afghanistan","AUT","Austria",2010,"Gross Exp.",2,13.975
"H0","AFG"," Total","Afghanistan","AUT","Austria",2010,"Gross Imp.",1,315.731
"H0","AFG"," Total","Afghanistan","AZE","Azerbaijan",2010,"Gross Imp.",1,8304.978
"H0","AFG"," Total","Afghanistan","BEL","Belgium",2010,"Gross Exp.",2,839.983
"H0","AFG"," Total","Afghanistan","BEL","Belgium",2010,"Gross Imp.",1,5517.35
"H0","AFG"," Total","Afghanistan","BGD","Bangladesh",2010,"Gross Imp.",1,1237.932
"H0","AFG"," Total","Afghanistan","BGR","Bulgaria",2010,"Gross Imp.",1,125.121
"H0","AFG"," Total","Afghanistan","BRA","Brazil",2010,"Gross Imp.",1,25214.96
"H0","AFG"," Total","Afghanistan","CAN","Canada",2010,"Gross Exp.",2,478.863
"H0","AFG"," Total","Afghanistan","CAN","Canada",2010,"Gross Imp.",1,35302.567
"H0","AFG"," Total","Afghanistan","CHE","Switzerland",2010,"Gross Exp.",2,263.628
"H0","AFG"," Total","Afghanistan","CHE","Switzerland",2010,"Gross Imp.",1,972.076
"H0","AFG"," Total","Afghanistan","CHN","China",2010,"Gross Exp.",2,11691.878
"H0","AFG"," Total","Afghanistan","CHN","China",2010,"Gross Imp.",1,703845.093
"H0","AFG"," Total","Afghanistan","COL","Colombia",2010,"Gross Imp.",1,263.897
"H0","AFG"," Total","Afghanistan","CUB","Cuba",2010,"Gross Imp.",1,0.689
"H0","AFG"," Total","Afghanistan","DEU","Germany",2010,"Gross Exp.",2,1883.784
"H0","AFG"," Total","Afghanistan","DEU","Germany",2010,"Gross Imp.",1,422289.588
"H0","AFG"," Total","Afghanistan","DNK","Denmark",2010,"Gross Exp.",2,189
"H0","AFG"," Total","Afghanistan","DNK","Denmark",2010,"Gross Imp.",1,988.721
"H0","AFG"," Total","Afghanistan","EGY","Egypt, Arab Rep.",2010,"Gross Exp.",2,3832.974
"H0","AFG"," Total","Afghanistan","EGY","Egypt, Arab Rep.",2010,"Gross Imp.",1,1200.676
"H0","AFG"," Total","Afghanistan","ESP","Spain",2010,"Gross Exp.",2,127.8
"H0","AFG"," Total","Afghanistan","ESP","Spain",2010,"Gross Imp.",1,2446.202
"H0","AFG"," Total","Afghanistan","FIN","Finland",2010,"Gross Exp.",2,2953.092
"H0","AFG"," Total","Afghanistan","FIN","Finland",2010,"Gross Imp.",1,1755.54
"H0","AFG"," Total","Afghanistan","FRA","France",2010,"Gross Exp.",2,264.195
"H0","AFG"," Total","Afghanistan","FRA","France",2010,"Gross Imp.",1,3753.272
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2010,"Gross Exp.",2,2049.947
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2010,"Gross Imp.",1,31797.984
"H0","AFG"," Total","Afghanistan","GRC","Greece",2010,"Gross Imp.",1,0.268
"H0","AFG"," Total","Afghanistan","GTM","Guatemala",2010,"Gross Imp.",1,10.545
"H0","AFG"," Total","Afghanistan","HKG","Hong Kong, China",2010,"Gross Exp.",2,182.738
"H0","AFG"," Total","Afghanistan","HKG","Hong Kong, China",2010,"Gross Imp.",1,3351.328
"H0","AFG"," Total","Afghanistan","HUN","Hungary",2010,"Gross Imp.",1,3.901
"H0","AFG"," Total","Afghanistan","IDN","Indonesia",2010,"Gross Exp.",2,127.21
"H0","AFG"," Total","Afghanistan","IDN","Indonesia",2010,"Gross Imp.",1,35584.961
"H0","AFG"," Total","Afghanistan","IND","India",2010,"Gross Exp.",2,65357.645
"H0","AFG"," Total","Afghanistan","IND","India",2010,"Gross Imp.",1,112907.128
"H0","AFG"," Total","Afghanistan","IRL","Ireland",2010,"Gross Imp.",1,2900.469
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2010,"Gross Exp.",2,31730.468
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2010,"Gross Imp.",1,386411.377
"H0","AFG"," Total","Afghanistan","IRQ","Iraq",2010,"Gross Exp.",2,8721.384
"H0","AFG"," Total","Afghanistan","IRQ","Iraq",2010,"Gross Imp.",1,26.152
"H0","AFG"," Total","Afghanistan","ITA","Italy",2010,"Gross Exp.",2,549.969
"H0","AFG"," Total","Afghanistan","ITA","Italy",2010,"Gross Imp.",1,9647.145
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2010,"Gross Exp.",2,28.704
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2010,"Gross Imp.",1,19.527
"H0","AFG"," Total","Afghanistan","JPN","Japan",2010,"Gross Exp.",2,307.797
"H0","AFG"," Total","Afghanistan","JPN","Japan",2010,"Gross Imp.",1,494368.703
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2010,"Gross Exp.",2,941.775
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2010,"Gross Imp.",1,207982.552
"H0","AFG"," Total","Afghanistan","KEN","Kenya",2010,"Gross Imp.",1,21806.62
"H0","AFG"," Total","Afghanistan","KGZ","Kyrgyz Republic",2010,"Gross Imp.",1,37.21
"H0","AFG"," Total","Afghanistan","KOR","Korea, Rep.",2010,"Gross Exp.",2,641.836
"H0","AFG"," Total","Afghanistan","KOR","Korea, Rep.",2010,"Gross Imp.",1,57254.02
"H0","AFG"," Total","Afghanistan","LBN","Lebanon",2010,"Gross Imp.",1,1279.824
"H0","AFG"," Total","Afghanistan","LKA","Sri Lanka",2010,"Gross Imp.",1,375.725
"H0","AFG"," Total","Afghanistan","LVA","Latvia",2010,"Gross Exp.",2,529.41
"H0","AFG"," Total","Afghanistan","MYS","Malaysia",2010,"Gross Imp.",1,53283.536
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2010,"Gross Exp.",2,9409.321
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2010,"Gross Imp.",1,10152.466
"H0","AFG"," Total","Afghanistan","NOR","Norway",2010,"Gross Exp.",2,52.46
"H0","AFG"," Total","Afghanistan","NOR","Norway",2010,"Gross Imp.",1,689.889
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2010,"Gross Exp.",2,37.8
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2010,"Gross Imp.",1,70.88
"H0","AFG"," Total","Afghanistan","OAS","Other Asia, nes",2010,"Gross Imp.",1,5342.418
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2010,"Gross Exp.",2,151342.943
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2010,"Gross Imp.",1,597502.822
"H0","AFG"," Total","Afghanistan","PHL","Philippines",2010,"Gross Imp.",1,44.086
"H0","AFG"," Total","Afghanistan","POL","Poland",2010,"Gross Exp.",2,37.8
"H0","AFG"," Total","Afghanistan","POL","Poland",2010,"Gross Imp.",1,269.18
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2010,"Gross Exp.",2,29585.442
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2010,"Gross Imp.",1,181394.091
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2010,"Gross Exp.",2,1566.23
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2010,"Gross Imp.",1,53694.555
"H0","AFG"," Total","Afghanistan","SGP","Singapore",2010,"Gross Imp.",1,2394.115
"H0","AFG"," Total","Afghanistan","SVK","Slovak Republic",2010,"Gross Imp.",1,1569.264
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2010,"Gross Exp.",2,45.85
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2010,"Gross Imp.",1,18505.18
"H0","AFG"," Total","Afghanistan","SYR","Syrian Arab Republic",2010,"Gross Exp.",2,941.436
"H0","AFG"," Total","Afghanistan","THA","Thailand",2010,"Gross Imp.",1,39981.603
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2010,"Gross Exp.",2,7243.814
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2010,"Gross Imp.",1,98127.788
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2010,"Gross Exp.",2,8620.285
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2010,"Gross Imp.",1,117059.599
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2010,"Gross Exp.",2,34774.715
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2010,"Gross Imp.",1,108694.018
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2010,"Gross Exp.",2,228.555
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2010,"Gross Imp.",1,4125.194
"H0","AFG"," Total","Afghanistan","USA","United States",2010,"Gross Exp.",2,3661.498
"H0","AFG"," Total","Afghanistan","USA","United States",2010,"Gross Imp.",1,78480.105
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2010,"Gross Exp.",2,398.285
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2010,"Gross Imp.",1,1087926.52
"H0","AFG"," Total","Afghanistan","VNM","Vietnam",2010,"Gross Imp.",1,8535.996
"H0","AGO"," Total","Angola","ABW","Aruba",2010,"Gross Imp.",1,54947.336
"H0","AGO"," Total","Angola","AFG","Afghanistan",2010,"Gross Imp.",1,660.335
"H0","AGO"," Total","Angola","ALB","Albania",2010,"Gross Imp.",1,303.501
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2010,"Gross Exp.",2,52612114.76
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2010,"Gross Imp.",1,18143268.911
"H0","AGO"," Total","Angola","ANT","Netherlands Antilles",2010,"Gross Imp.",1,19.585
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2010,"Gross Exp.",2,366245.201
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2010,"Gross Imp.",1,348664.948
"H0","AGO"," Total","Angola","ARG","Argentina",2010,"Gross Imp.",1,149803.698
"H0","AGO"," Total","Angola","ASM","American Samoa",2010,"Gross Imp.",1,742.495
"H0","AGO"," Total","Angola","ATF","Fr. So. Ant. Tr",2010,"Gross Imp.",1,1.595
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2010,"Gross Imp.",1,1027.641
"H0","AGO"," Total","Angola","AUS","Australia",2010,"Gross Imp.",1,9466.841
"H0","AGO"," Total","Angola","AUT","Austria",2010,"Gross Imp.",1,12126.389
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2010,"Gross Imp.",1,779.275
"H0","AGO"," Total","Angola","BEL","Belgium",2010,"Gross Exp.",2,45614.873
"H0","AGO"," Total","Angola","BEL","Belgium",2010,"Gross Imp.",1,812816.037
"H0","AGO"," Total","Angola","BEN","Benin",2010,"Gross Imp.",1,146584.522
"H0","AGO"," Total","Angola","BFA","Burkina Faso",2010,"Gross Imp.",1,26.303
"H0","AGO"," Total","Angola","BGD","Bangladesh",2010,"Gross Imp.",1,849.852
"H0","AGO"," Total","Angola","BGR","Bulgaria",2010,"Gross Imp.",1,7985.483
"H0","AGO"," Total","Angola","BHR","Bahrain",2010,"Gross Imp.",1,79.383
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2010,"Gross Exp.",2,140139.415
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2010,"Gross Imp.",1,1447.115
"H0","AGO"," Total","Angola","BIH","Bosnia and Herzegovina",2010,"Gross Imp.",1,361.118
"H0","AGO"," Total","Angola","BLR","Belarus",2010,"Gross Imp.",1,451.638
"H0","AGO"," Total","Angola","BLZ","Belize",2010,"Gross Imp.",1,9.522
"H0","AGO"," Total","Angola","BOL","Bolivia",2010,"Gross Imp.",1,105.484
"H0","AGO"," Total","Angola","BRA","Brazil",2010,"Gross Exp.",2,509259.955
"H0","AGO"," Total","Angola","BRA","Brazil",2010,"Gross Imp.",1,963915.131
"H0","AGO"," Total","Angola","BRB","Barbados",2010,"Gross Imp.",1,1.33
"H0","AGO"," Total","Angola","BRN","Brunei",2010,"Gross Imp.",1,14.648
"H0","AGO"," Total","Angola","BTN","Bhutan",2010,"Gross Imp.",1,105.905
"H0","AGO"," Total","Angola","BVT","Bouvet Island",2010,"Gross Imp.",1,2.192
"H0","AGO"," Total","Angola","BWA","Botswana",2010,"Gross Imp.",1,289.543
"H0","AGO"," Total","Angola","CAF","Central African Republic",2010,"Gross Imp.",1,10.099
"H0","AGO"," Total","Angola","CAN","Canada",2010,"Gross Exp.",2,4039116.578
"H0","AGO"," Total","Angola","CAN","Canada",2010,"Gross Imp.",1,138882.719
"H0","AGO"," Total","Angola","CHE","Switzerland",2010,"Gross Exp.",2,70779.935
"H0","AGO"," Total","Angola","CHE","Switzerland",2010,"Gross Imp.",1,73489.671
"H0","AGO"," Total","Angola","CHL","Chile",2010,"Gross Imp.",1,5726.288
"H0","AGO"," Total","Angola","CHN","China",2010,"Gross Exp.",2,20963245.476
"H0","AGO"," Total","Angola","CHN","China",2010,"Gross Imp.",1,1829198.708
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2010,"Gross Imp.",1,68644.753
"H0","AGO"," Total","Angola","CMR","Cameroon",2010,"Gross Imp.",1,4028.81
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2010,"Gross Exp.",2,4599.24
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2010,"Gross Imp.",1,161831.505
"H0","AGO"," Total","Angola","COL","Colombia",2010,"Gross Imp.",1,6176.891
"H0","AGO"," Total","Angola","CPV","Cape Verde",2010,"Gross Imp.",1,936.686
"H0","AGO"," Total","Angola","CRI","Costa Rica",2010,"Gross Imp.",1,111.372
"H0","AGO"," Total","Angola","CUB","Cuba",2010,"Gross Imp.",1,10043.475
"H0","AGO"," Total","Angola","CYP","Cyprus",2010,"Gross Exp.",2,206.626
"H0","AGO"," Total","Angola","CYP","Cyprus",2010,"Gross Imp.",1,7584.099
"H0","AGO"," Total","Angola","CZE","Czech Republic",2010,"Gross Imp.",1,1060.408
"H0","AGO"," Total","Angola","DEU","Germany",2010,"Gross Imp.",1,310632.952
"H0","AGO"," Total","Angola","DMA","Dominica",2010,"Gross Imp.",1,6.03
"H0","AGO"," Total","Angola","DNK","Denmark",2010,"Gross Imp.",1,30107.939
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2010,"Gross Imp.",1,13.804
"H0","AGO"," Total","Angola","DZA","Algeria",2010,"Gross Imp.",1,339.534
"H0","AGO"," Total","Angola","ECU","Ecuador",2010,"Gross Imp.",1,179.33
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2010,"Gross Imp.",1,17746.592
"H0","AGO"," Total","Angola","ERI","Eritrea",2010,"Gross Imp.",1,16.729
"H0","AGO"," Total","Angola","ESP","Spain",2010,"Gross Exp.",2,973507.488
"H0","AGO"," Total","Angola","ESP","Spain",2010,"Gross Imp.",1,321955.515
"H0","AGO"," Total","Angola","EST","Estonia",2010,"Gross Imp.",1,30308.918
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2010,"Gross Imp.",1,1424.847
"H0","AGO"," Total","Angola","FIN","Finland",2010,"Gross Imp.",1,49837.175
"H0","AGO"," Total","Angola","FRA","France",2010,"Gross Exp.",2,2213064.563
"H0","AGO"," Total","Angola","FRA","France",2010,"Gross Imp.",1,887017.586
"H0","AGO"," Total","Angola","GAB","Gabon",2010,"Gross Imp.",1,2284.619
"H0","AGO"," Total","Angola","GBR","United Kingdom",2010,"Gross Exp.",2,77152.025
"H0","AGO"," Total","Angola","GBR","United Kingdom",2010,"Gross Imp.",1,854643.217
"H0","AGO"," Total","Angola","GEO","Georgia",2010,"Gross Imp.",1,84.565
"H0","AGO"," Total","Angola","GHA","Ghana",2010,"Gross Imp.",1,3296.303
"H0","AGO"," Total","Angola","GIB","Gibraltar",2010,"Gross Imp.",1,1277.611
"H0","AGO"," Total","Angola","GIN","Guinea",2010,"Gross Imp.",1,93.045
"H0","AGO"," Total","Angola","GMB","Gambia, The",2010,"Gross Imp.",1,1.105
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2010,"Gross Imp.",1,11693.452
"H0","AGO"," Total","Angola","GRC","Greece",2010,"Gross Imp.",1,929.02
"H0","AGO"," Total","Angola","GRL","Greenland",2010,"Gross Imp.",1,487.921
"H0","AGO"," Total","Angola","GTM","Guatemala",2010,"Gross Imp.",1,0.381
"H0","AGO"," Total","Angola","GUY","Guyana",2010,"Gross Imp.",1,211.565
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2010,"Gross Exp.",2,6026.066
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2010,"Gross Imp.",1,22055.934
"H0","AGO"," Total","Angola","HMD","Heard Island and McDonald Isla",2010,"Gross Imp.",1,4.192
"H0","AGO"," Total","Angola","HND","Honduras",2010,"Gross Imp.",1,9.084
"H0","AGO"," Total","Angola","HRV","Croatia",2010,"Gross Imp.",1,6052.2
"H0","AGO"," Total","Angola","HUN","Hungary",2010,"Gross Imp.",1,1209.046
"H0","AGO"," Total","Angola","IDN","Indonesia",2010,"Gross Imp.",1,115028.816
"H0","AGO"," Total","Angola","IND","India",2010,"Gross Exp.",2,5117824.926
"H0","AGO"," Total","Angola","IND","India",2010,"Gross Imp.",1,533470.722
"H0","AGO"," Total","Angola","IOT","British Indian Ocean Ter.",2010,"Gross Imp.",1,66.344
"H0","AGO"," Total","Angola","IRL","Ireland",2010,"Gross Imp.",1,17101.59
"H0","AGO"," Total","Angola","IRQ","Iraq",2010,"Gross Imp.",1,15541.419
"H0","AGO"," Total","Angola","ISL","Iceland",2010,"Gross Imp.",1,1770.253
"H0","AGO"," Total","Angola","ISR","Israel",2010,"Gross Exp.",2,426397.104
"H0","AGO"," Total","Angola","ISR","Israel",2010,"Gross Imp.",1,55896.035
"H0","AGO"," Total","Angola","ITA","Italy",2010,"Gross Exp.",2,219933.498
"H0","AGO"," Total","Angola","ITA","Italy",2010,"Gross Imp.",1,267099.443
"H0","AGO"," Total","Angola","JAM","Jamaica",2010,"Gross Imp.",1,610.228
"H0","AGO"," Total","Angola","JOR","Jordan",2010,"Gross Imp.",1,836.046
"H0","AGO"," Total","Angola","JPN","Japan",2010,"Gross Imp.",1,402769.173
"H0","AGO"," Total","Angola","KAZ","Kazakhstan",2010,"Gross Imp.",1,179.94
"H0","AGO"," Total","Angola","KEN","Kenya",2010,"Gross Imp.",1,4391.786
"H0","AGO"," Total","Angola","KGZ","Kyrgyz Republic",2010,"Gross Imp.",1,97.019
"H0","AGO"," Total","Angola","KHM","Cambodia",2010,"Gross Imp.",1,37.82
"H0","AGO"," Total","Angola","KIR","Kiribati",2010,"Gross Imp.",1,7.8
"H0","AGO"," Total","Angola","KNA","St. Kitts and Nevis",2010,"Gross Imp.",1,41.392
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2010,"Gross Exp.",2,94148.203
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2010,"Gross Imp.",1,201097.941
"H0","AGO"," Total","Angola","KWT","Kuwait",2010,"Gross Imp.",1,50.835
"H0","AGO"," Total","Angola","LAO","Lao PDR",2010,"Gross Imp.",1,10.521
"H0","AGO"," Total","Angola","LBN","Lebanon",2010,"Gross Imp.",1,60310.686
"H0","AGO"," Total","Angola","LBR","Liberia",2010,"Gross Imp.",1,305.378
"H0","AGO"," Total","Angola","LBY","Libya",2010,"Gross Imp.",1,1333.033
"H0","AGO"," Total","Angola","LKA","Sri Lanka",2010,"Gross Imp.",1,3890.199
"H0","AGO"," Total","Angola","LTU","Lithuania",2010,"Gross Imp.",1,1325.313
"H0","AGO"," Total","Angola","LUX","Luxembourg",2010,"Gross Imp.",1,1461.287
"H0","AGO"," Total","Angola","LVA","Latvia",2010,"Gross Imp.",1,185.6
