"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","AFG"," Total","Afghanistan","EGY","Egypt, Arab Rep.",2015,"Gross Imp.",1,1167.797
"H0","AFG"," Total","Afghanistan","ESP","Spain",2015,"Gross Exp.",2,333.566
"H0","AFG"," Total","Afghanistan","ESP","Spain",2015,"Gross Imp.",1,2386.756
"H0","AFG"," Total","Afghanistan","EST","Estonia",2015,"Gross Imp.",1,193.973
"H0","AFG"," Total","Afghanistan","FIN","Finland",2015,"Gross Exp.",2,2057.148
"H0","AFG"," Total","Afghanistan","FIN","Finland",2015,"Gross Imp.",1,187.499
"H0","AFG"," Total","Afghanistan","FRA","France",2015,"Gross Exp.",2,250.837
"H0","AFG"," Total","Afghanistan","FRA","France",2015,"Gross Imp.",1,9766.762
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2015,"Gross Exp.",2,516.828
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2015,"Gross Imp.",1,7781.987
"H0","AFG"," Total","Afghanistan","GEO","Georgia",2015,"Gross Exp.",2,12.8
"H0","AFG"," Total","Afghanistan","GHA","Ghana",2015,"Gross Imp.",1,0.18
"H0","AFG"," Total","Afghanistan","GRC","Greece",2015,"Gross Imp.",1,7.266
"H0","AFG"," Total","Afghanistan","GTM","Guatemala",2015,"Gross Imp.",1,328.537
"H0","AFG"," Total","Afghanistan","HKG","Hong Kong, China",2015,"Gross Exp.",2,79.721
"H0","AFG"," Total","Afghanistan","HKG","Hong Kong, China",2015,"Gross Imp.",1,3353.612
"H0","AFG"," Total","Afghanistan","HUN","Hungary",2015,"Gross Imp.",1,39.752
"H0","AFG"," Total","Afghanistan","IDN","Indonesia",2015,"Gross Imp.",1,67584.18
"H0","AFG"," Total","Afghanistan","IND","India",2015,"Gross Exp.",2,188869.645
"H0","AFG"," Total","Afghanistan","IND","India",2015,"Gross Imp.",1,130617.617
"H0","AFG"," Total","Afghanistan","IRL","Ireland",2015,"Gross Imp.",1,7450.08
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2015,"Gross Exp.",2,29162.373
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2015,"Gross Imp.",1,1807982.227
"H0","AFG"," Total","Afghanistan","IRQ","Iraq",2015,"Gross Exp.",2,17021.113
"H0","AFG"," Total","Afghanistan","IRQ","Iraq",2015,"Gross Imp.",1,439.596
"H0","AFG"," Total","Afghanistan","ISR","Israel",2015,"Gross Imp.",1,3.874
"H0","AFG"," Total","Afghanistan","ITA","Italy",2015,"Gross Exp.",2,2381.828
"H0","AFG"," Total","Afghanistan","ITA","Italy",2015,"Gross Imp.",1,4770.988
"H0","AFG"," Total","Afghanistan","JAM","Jamaica",2015,"Gross Imp.",1,115.713
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2015,"Gross Exp.",2,702.642
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2015,"Gross Imp.",1,1407.767
"H0","AFG"," Total","Afghanistan","JPN","Japan",2015,"Gross Exp.",2,11.685
"H0","AFG"," Total","Afghanistan","JPN","Japan",2015,"Gross Imp.",1,292077.367
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2015,"Gross Exp.",2,10845.103
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2015,"Gross Imp.",1,426842.22
"H0","AFG"," Total","Afghanistan","KEN","Kenya",2015,"Gross Imp.",1,77142.359
"H0","AFG"," Total","Afghanistan","KGZ","Kyrgyz Republic",2015,"Gross Imp.",1,2982.244
"H0","AFG"," Total","Afghanistan","KOR","Korea, Rep.",2015,"Gross Exp.",2,11.79
"H0","AFG"," Total","Afghanistan","KOR","Korea, Rep.",2015,"Gross Imp.",1,91780.433
"H0","AFG"," Total","Afghanistan","LBN","Lebanon",2015,"Gross Exp.",2,1004.256
"H0","AFG"," Total","Afghanistan","LBN","Lebanon",2015,"Gross Imp.",1,1827.34
"H0","AFG"," Total","Afghanistan","LKA","Sri Lanka",2015,"Gross Exp.",2,1.328
"H0","AFG"," Total","Afghanistan","LKA","Sri Lanka",2015,"Gross Imp.",1,1036.644
"H0","AFG"," Total","Afghanistan","LTU","Lithuania",2015,"Gross Exp.",2,19.2
"H0","AFG"," Total","Afghanistan","LTU","Lithuania",2015,"Gross Imp.",1,526.419
"H0","AFG"," Total","Afghanistan","MDV","Maldives",2015,"Gross Imp.",1,49.866
"H0","AFG"," Total","Afghanistan","MEX","Mexico",2015,"Gross Imp.",1,1066.661
"H0","AFG"," Total","Afghanistan","MHL","Marshall Islands",2015,"Gross Imp.",1,24022.082
"H0","AFG"," Total","Afghanistan","MMR","Myanmar",2015,"Gross Imp.",1,1184.635
"H0","AFG"," Total","Afghanistan","MYS","Malaysia",2015,"Gross Exp.",2,0.09
"H0","AFG"," Total","Afghanistan","MYS","Malaysia",2015,"Gross Imp.",1,277289.641
"H0","AFG"," Total","Afghanistan","NAM","Namibia",2015,"Gross Imp.",1,2.925
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2015,"Gross Exp.",2,1056.967
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2015,"Gross Imp.",1,7878.343
"H0","AFG"," Total","Afghanistan","NOR","Norway",2015,"Gross Imp.",1,165.508
"H0","AFG"," Total","Afghanistan","NPL","Nepal",2015,"Gross Imp.",1,319.822
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2015,"Gross Exp.",2,7.294
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2015,"Gross Imp.",1,260.636
"H0","AFG"," Total","Afghanistan","OAS","Other Asia, nes",2015,"Gross Imp.",1,5384.317
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2015,"Gross Exp.",2,226568.66
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2015,"Gross Imp.",1,1346407.628
"H0","AFG"," Total","Afghanistan","PAN","Panama",2015,"Gross Imp.",1,8.144
"H0","AFG"," Total","Afghanistan","PHL","Philippines",2015,"Gross Imp.",1,111.643
"H0","AFG"," Total","Afghanistan","POL","Poland",2015,"Gross Exp.",2,6.234
"H0","AFG"," Total","Afghanistan","POL","Poland",2015,"Gross Imp.",1,3112.981
"H0","AFG"," Total","Afghanistan","PRT","Portugal",2015,"Gross Imp.",1,84.825
"H0","AFG"," Total","Afghanistan","ROM","Romania",2015,"Gross Exp.",2,19.901
"H0","AFG"," Total","Afghanistan","ROM","Romania",2015,"Gross Imp.",1,90.782
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2015,"Gross Exp.",2,18508.31
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2015,"Gross Imp.",1,157408.449
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2015,"Gross Exp.",2,909.866
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2015,"Gross Imp.",1,9561.588
"H0","AFG"," Total","Afghanistan","SER","Serbia, FR(Serbia/Montenegro)",2015,"Gross Imp.",1,3.773
"H0","AFG"," Total","Afghanistan","SGP","Singapore",2015,"Gross Exp.",2,204
"H0","AFG"," Total","Afghanistan","SGP","Singapore",2015,"Gross Imp.",1,4604.224
"H0","AFG"," Total","Afghanistan","SUD","Sudan",2015,"Gross Imp.",1,4.09
"H0","AFG"," Total","Afghanistan","SVK","Slovak Republic",2015,"Gross Exp.",2,0.784
"H0","AFG"," Total","Afghanistan","SVK","Slovak Republic",2015,"Gross Imp.",1,113.12
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2015,"Gross Exp.",2,281.472
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2015,"Gross Imp.",1,4753.543
"H0","AFG"," Total","Afghanistan","THA","Thailand",2015,"Gross Exp.",2,41.178
"H0","AFG"," Total","Afghanistan","THA","Thailand",2015,"Gross Imp.",1,20245.614
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2015,"Gross Exp.",2,4700.66
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2015,"Gross Imp.",1,91530.269
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2015,"Gross Exp.",2,914.547
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2015,"Gross Imp.",1,632412.921
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2015,"Gross Exp.",2,17759.087
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2015,"Gross Imp.",1,85798.954
"H0","AFG"," Total","Afghanistan","TZA","Tanzania",2015,"Gross Imp.",1,193.99
"H0","AFG"," Total","Afghanistan","UGA","Uganda",2015,"Gross Exp.",2,25.53
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2015,"Gross Exp.",2,1.5
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2015,"Gross Imp.",1,8197.083
"H0","AFG"," Total","Afghanistan","UNS","Unspecified",2015,"Gross Imp.",1,0.001
"H0","AFG"," Total","Afghanistan","URY","Uruguay",2015,"Gross Imp.",1,145.172
"H0","AFG"," Total","Afghanistan","USA","United States",2015,"Gross Exp.",2,2710.02
"H0","AFG"," Total","Afghanistan","USA","United States",2015,"Gross Imp.",1,251533.851
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2015,"Gross Exp.",2,262.825
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2015,"Gross Imp.",1,336006.193
"H0","AFG"," Total","Afghanistan","VNM","Vietnam",2015,"Gross Exp.",2,343.508
"H0","AFG"," Total","Afghanistan","VNM","Vietnam",2015,"Gross Imp.",1,53373.52
"H0","AFG"," Total","Afghanistan","WSM","Samoa",2015,"Gross Imp.",1,1282.521
"H0","AFG"," Total","Afghanistan","ZAF","South Africa",2015,"Gross Exp.",2,33.4
"H0","AFG"," Total","Afghanistan","ZAF","South Africa",2015,"Gross Imp.",1,346.812
"H0","AGO"," Total","Angola","AFG","Afghanistan",2015,"Gross Exp.",2,39.586
"H0","AGO"," Total","Angola","AFG","Afghanistan",2015,"Gross Imp.",1,305.721
"H0","AGO"," Total","Angola","ALB","Albania",2015,"Gross Exp.",2,2.259
"H0","AGO"," Total","Angola","ALB","Albania",2015,"Gross Imp.",1,331.768
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2015,"Gross Exp.",2,33924937.478
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2015,"Gross Imp.",1,21549256.531
"H0","AGO"," Total","Angola","AND","Andorra",2015,"Gross Imp.",1,20.308
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2015,"Gross Exp.",2,665253.613
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2015,"Gross Imp.",1,510063.436
"H0","AGO"," Total","Angola","ARG","Argentina",2015,"Gross Exp.",2,142.23
"H0","AGO"," Total","Angola","ARG","Argentina",2015,"Gross Imp.",1,128593.613
"H0","AGO"," Total","Angola","ARM","Armenia",2015,"Gross Exp.",2,0.731
"H0","AGO"," Total","Angola","ARM","Armenia",2015,"Gross Imp.",1,1.631
"H0","AGO"," Total","Angola","ASM","American Samoa",2015,"Gross Imp.",1,909.489
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2015,"Gross Exp.",2,155.467
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2015,"Gross Imp.",1,6989.067
"H0","AGO"," Total","Angola","AUS","Australia",2015,"Gross Exp.",2,16096.404
"H0","AGO"," Total","Angola","AUS","Australia",2015,"Gross Imp.",1,11716.963
"H0","AGO"," Total","Angola","AUT","Austria",2015,"Gross Exp.",2,5.124
"H0","AGO"," Total","Angola","AUT","Austria",2015,"Gross Imp.",1,30271
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2015,"Gross Exp.",2,9.926
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2015,"Gross Imp.",1,87.518
"H0","AGO"," Total","Angola","BDI","Burundi",2015,"Gross Exp.",2,1.881
"H0","AGO"," Total","Angola","BDI","Burundi",2015,"Gross Imp.",1,1.839
"H0","AGO"," Total","Angola","BEL","Belgium",2015,"Gross Exp.",2,50046.64
"H0","AGO"," Total","Angola","BEL","Belgium",2015,"Gross Imp.",1,836612.948
"H0","AGO"," Total","Angola","BEN","Benin",2015,"Gross Exp.",2,69.342
"H0","AGO"," Total","Angola","BEN","Benin",2015,"Gross Imp.",1,712.868
"H0","AGO"," Total","Angola","BFA","Burkina Faso",2015,"Gross Imp.",1,83.942
"H0","AGO"," Total","Angola","BGD","Bangladesh",2015,"Gross Imp.",1,4127.945
"H0","AGO"," Total","Angola","BGR","Bulgaria",2015,"Gross Exp.",2,0.077
"H0","AGO"," Total","Angola","BGR","Bulgaria",2015,"Gross Imp.",1,2127.156
"H0","AGO"," Total","Angola","BHR","Bahrain",2015,"Gross Imp.",1,718.261
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2015,"Gross Exp.",2,26.995
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2015,"Gross Imp.",1,456.032
"H0","AGO"," Total","Angola","BIH","Bosnia and Herzegovina",2015,"Gross Imp.",1,1101.259
"H0","AGO"," Total","Angola","BLM","Saint Barthélemy",2015,"Gross Imp.",1,145.723
"H0","AGO"," Total","Angola","BLR","Belarus",2015,"Gross Imp.",1,589.447
"H0","AGO"," Total","Angola","BLZ","Belize",2015,"Gross Exp.",2,0.32
"H0","AGO"," Total","Angola","BLZ","Belize",2015,"Gross Imp.",1,15.844
"H0","AGO"," Total","Angola","BOL","Bolivia",2015,"Gross Exp.",2,19.822
"H0","AGO"," Total","Angola","BOL","Bolivia",2015,"Gross Imp.",1,158.988
"H0","AGO"," Total","Angola","BRA","Brazil",2015,"Gross Exp.",2,1273.093
"H0","AGO"," Total","Angola","BRA","Brazil",2015,"Gross Imp.",1,874844.001
"H0","AGO"," Total","Angola","BRN","Brunei",2015,"Gross Exp.",2,22.324
"H0","AGO"," Total","Angola","BRN","Brunei",2015,"Gross Imp.",1,5.309
"H0","AGO"," Total","Angola","BTN","Bhutan",2015,"Gross Exp.",2,1.632
"H0","AGO"," Total","Angola","BTN","Bhutan",2015,"Gross Imp.",1,0.113
"H0","AGO"," Total","Angola","BWA","Botswana",2015,"Gross Exp.",2,55.241
"H0","AGO"," Total","Angola","BWA","Botswana",2015,"Gross Imp.",1,1028.578
"H0","AGO"," Total","Angola","CAF","Central African Republic",2015,"Gross Exp.",2,103.284
"H0","AGO"," Total","Angola","CAN","Canada",2015,"Gross Exp.",2,1035618.609
"H0","AGO"," Total","Angola","CAN","Canada",2015,"Gross Imp.",1,79095.384
"H0","AGO"," Total","Angola","CHE","Switzerland",2015,"Gross Exp.",2,116057.631
"H0","AGO"," Total","Angola","CHE","Switzerland",2015,"Gross Imp.",1,53545.616
"H0","AGO"," Total","Angola","CHL","Chile",2015,"Gross Exp.",2,55634.403
"H0","AGO"," Total","Angola","CHL","Chile",2015,"Gross Imp.",1,2768.816
"H0","AGO"," Total","Angola","CHN","China",2015,"Gross Exp.",2,14320565.527
"H0","AGO"," Total","Angola","CHN","China",2015,"Gross Imp.",1,3311091.334
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2015,"Gross Exp.",2,14964.663
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2015,"Gross Imp.",1,79606.767
"H0","AGO"," Total","Angola","CMR","Cameroon",2015,"Gross Exp.",2,2776.969
"H0","AGO"," Total","Angola","CMR","Cameroon",2015,"Gross Imp.",1,2054.799
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2015,"Gross Exp.",2,41211.495
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2015,"Gross Imp.",1,11142.398
"H0","AGO"," Total","Angola","COL","Colombia",2015,"Gross Exp.",2,152.953
"H0","AGO"," Total","Angola","COL","Colombia",2015,"Gross Imp.",1,8399.61
"H0","AGO"," Total","Angola","CPV","Cape Verde",2015,"Gross Exp.",2,54.604
"H0","AGO"," Total","Angola","CPV","Cape Verde",2015,"Gross Imp.",1,18.474
"H0","AGO"," Total","Angola","CRI","Costa Rica",2015,"Gross Imp.",1,36.015
"H0","AGO"," Total","Angola","CUB","Cuba",2015,"Gross Exp.",2,4693.461
"H0","AGO"," Total","Angola","CUB","Cuba",2015,"Gross Imp.",1,19962.696
"H0","AGO"," Total","Angola","CUW","Curaçao",2015,"Gross Exp.",2,82614.006
"H0","AGO"," Total","Angola","CUW","Curaçao",2015,"Gross Imp.",1,204.669
"H0","AGO"," Total","Angola","CYP","Cyprus",2015,"Gross Exp.",2,587.471
"H0","AGO"," Total","Angola","CYP","Cyprus",2015,"Gross Imp.",1,3011.285
"H0","AGO"," Total","Angola","CZE","Czech Republic",2015,"Gross Exp.",2,5.221
"H0","AGO"," Total","Angola","CZE","Czech Republic",2015,"Gross Imp.",1,1935.035
"H0","AGO"," Total","Angola","DEU","Germany",2015,"Gross Exp.",2,8755.504
"H0","AGO"," Total","Angola","DEU","Germany",2015,"Gross Imp.",1,301878.628
"H0","AGO"," Total","Angola","DJI","Djibouti",2015,"Gross Imp.",1,153.158
"H0","AGO"," Total","Angola","DMA","Dominica",2015,"Gross Exp.",2,0.671
"H0","AGO"," Total","Angola","DMA","Dominica",2015,"Gross Imp.",1,5.484
"H0","AGO"," Total","Angola","DNK","Denmark",2015,"Gross Exp.",2,39011.054
"H0","AGO"," Total","Angola","DNK","Denmark",2015,"Gross Imp.",1,26489.833
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2015,"Gross Exp.",2,54.89
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2015,"Gross Imp.",1,211.284
"H0","AGO"," Total","Angola","DZA","Algeria",2015,"Gross Exp.",2,2322.463
"H0","AGO"," Total","Angola","DZA","Algeria",2015,"Gross Imp.",1,1296.648
"H0","AGO"," Total","Angola","ECU","Ecuador",2015,"Gross Exp.",2,55.302
"H0","AGO"," Total","Angola","ECU","Ecuador",2015,"Gross Imp.",1,1273.751
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2015,"Gross Exp.",2,2392.517
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2015,"Gross Imp.",1,45870.293
"H0","AGO"," Total","Angola","ERI","Eritrea",2015,"Gross Imp.",1,26.2
"H0","AGO"," Total","Angola","ESP","Spain",2015,"Gross Exp.",2,2245976.426
"H0","AGO"," Total","Angola","ESP","Spain",2015,"Gross Imp.",1,347840.265
"H0","AGO"," Total","Angola","EST","Estonia",2015,"Gross Imp.",1,983.726
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2015,"Gross Exp.",2,340.634
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2015,"Gross Imp.",1,430.677
"H0","AGO"," Total","Angola","FIN","Finland",2015,"Gross Exp.",2,42668.319
"H0","AGO"," Total","Angola","FIN","Finland",2015,"Gross Imp.",1,4956.617
"H0","AGO"," Total","Angola","FRA","France",2015,"Gross Exp.",2,1599581.068
"H0","AGO"," Total","Angola","FRA","France",2015,"Gross Imp.",1,707316.898
"H0","AGO"," Total","Angola","GAB","Gabon",2015,"Gross Exp.",2,11668.143
"H0","AGO"," Total","Angola","GAB","Gabon",2015,"Gross Imp.",1,3338.19
"H0","AGO"," Total","Angola","GBR","United Kingdom",2015,"Gross Exp.",2,1011126.417
"H0","AGO"," Total","Angola","GBR","United Kingdom",2015,"Gross Imp.",1,779502.356
"H0","AGO"," Total","Angola","GEO","Georgia",2015,"Gross Exp.",2,6.277
"H0","AGO"," Total","Angola","GEO","Georgia",2015,"Gross Imp.",1,3286.456
"H0","AGO"," Total","Angola","GHA","Ghana",2015,"Gross Exp.",2,14907.043
"H0","AGO"," Total","Angola","GHA","Ghana",2015,"Gross Imp.",1,6459.342
"H0","AGO"," Total","Angola","GIB","Gibraltar",2015,"Gross Imp.",1,467.73
"H0","AGO"," Total","Angola","GIN","Guinea",2015,"Gross Exp.",2,1903.383
"H0","AGO"," Total","Angola","GIN","Guinea",2015,"Gross Imp.",1,142.467
"H0","AGO"," Total","Angola","GMB","Gambia, The",2015,"Gross Exp.",2,3.96
"H0","AGO"," Total","Angola","GMB","Gambia, The",2015,"Gross Imp.",1,15
"H0","AGO"," Total","Angola","GNB","Guinea-Bissau",2015,"Gross Imp.",1,2880.182
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2015,"Gross Exp.",2,329.39
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2015,"Gross Imp.",1,144.32
"H0","AGO"," Total","Angola","GRC","Greece",2015,"Gross Exp.",2,18.411
"H0","AGO"," Total","Angola","GRC","Greece",2015,"Gross Imp.",1,5881.02
