"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","ABW"," Total","Aruba","DEU","Germany",2012,"Gross Exp.",2,1.628
"H0","ABW"," Total","Aruba","DEU","Germany",2012,"Gross Imp.",1,10543.376
"H0","ABW"," Total","Aruba","DNK","Denmark",2012,"Gross Exp.",2,0.939
"H0","ABW"," Total","Aruba","DNK","Denmark",2012,"Gross Imp.",1,1179.907
"H0","ABW"," Total","Aruba","ESP","Spain",2012,"Gross Exp.",2,84.244
"H0","ABW"," Total","Aruba","ESP","Spain",2012,"Gross Imp.",1,7020.474
"H0","ABW"," Total","Aruba","FIN","Finland",2012,"Gross Exp.",2,9.744
"H0","ABW"," Total","Aruba","FIN","Finland",2012,"Gross Imp.",1,815.416
"H0","ABW"," Total","Aruba","FRA","France",2012,"Gross Exp.",2,501.094
"H0","ABW"," Total","Aruba","FRA","France",2012,"Gross Imp.",1,13953.37
"H0","ABW"," Total","Aruba","GBR","United Kingdom",2012,"Gross Exp.",2,12.517
"H0","ABW"," Total","Aruba","GBR","United Kingdom",2012,"Gross Imp.",1,68023.406
"H0","ABW"," Total","Aruba","HKG","Hong Kong, China",2012,"Gross Exp.",2,1.193
"H0","ABW"," Total","Aruba","HKG","Hong Kong, China",2012,"Gross Imp.",1,6104.036
"H0","ABW"," Total","Aruba","HND","Honduras",2012,"Gross Exp.",2,6.702
"H0","ABW"," Total","Aruba","HND","Honduras",2012,"Gross Imp.",1,1162.324
"H0","ABW"," Total","Aruba","IND","India",2012,"Gross Exp.",2,168.512
"H0","ABW"," Total","Aruba","IND","India",2012,"Gross Imp.",1,1609.454
"H0","ABW"," Total","Aruba","ITA","Italy",2012,"Gross Exp.",2,27.856
"H0","ABW"," Total","Aruba","ITA","Italy",2012,"Gross Imp.",1,8143.695
"H0","ABW"," Total","Aruba","JAM","Jamaica",2012,"Gross Exp.",2,24.689
"H0","ABW"," Total","Aruba","JAM","Jamaica",2012,"Gross Imp.",1,2565.905
"H0","ABW"," Total","Aruba","JPN","Japan",2012,"Gross Exp.",2,2.493
"H0","ABW"," Total","Aruba","JPN","Japan",2012,"Gross Imp.",1,12896.793
"H0","ABW"," Total","Aruba","KOR","Korea, Rep.",2012,"Gross Exp.",2,330.27
"H0","ABW"," Total","Aruba","KOR","Korea, Rep.",2012,"Gross Imp.",1,23009.333
"H0","ABW"," Total","Aruba","MEX","Mexico",2012,"Gross Exp.",2,686.815
"H0","ABW"," Total","Aruba","MEX","Mexico",2012,"Gross Imp.",1,15154.676
"H0","ABW"," Total","Aruba","NLD","Netherlands",2012,"Gross Exp.",2,5834.288
"H0","ABW"," Total","Aruba","NLD","Netherlands",2012,"Gross Imp.",1,144583.694
"H0","ABW"," Total","Aruba","OAS","Other Asia, nes",2012,"Gross Exp.",2,1557.407
"H0","ABW"," Total","Aruba","OAS","Other Asia, nes",2012,"Gross Imp.",1,627.943
"H0","ABW"," Total","Aruba","PAN","Panama",2012,"Gross Exp.",2,5039.767
"H0","ABW"," Total","Aruba","PAN","Panama",2012,"Gross Imp.",1,36411.216
"H0","ABW"," Total","Aruba","PER","Peru",2012,"Gross Exp.",2,3.402
"H0","ABW"," Total","Aruba","PER","Peru",2012,"Gross Imp.",1,2818.63
"H0","ABW"," Total","Aruba","PRY","Paraguay",2012,"Gross Exp.",2,0.279
"H0","ABW"," Total","Aruba","PRY","Paraguay",2012,"Gross Imp.",1,47552.874
"H0","ABW"," Total","Aruba","STP","Sao Tome and Principe",2012,"Gross Exp.",2,62.43
"H0","ABW"," Total","Aruba","STP","Sao Tome and Principe",2012,"Gross Imp.",1,3939.336
"H0","ABW"," Total","Aruba","SUR","Suriname",2012,"Gross Exp.",2,1614.738
"H0","ABW"," Total","Aruba","SUR","Suriname",2012,"Gross Imp.",1,932.996
"H0","ABW"," Total","Aruba","SWE","Sweden",2012,"Gross Exp.",2,0.799
"H0","ABW"," Total","Aruba","SWE","Sweden",2012,"Gross Imp.",1,2339.88
"H0","ABW"," Total","Aruba","THA","Thailand",2012,"Gross Imp.",1,1613.725
"H0","ABW"," Total","Aruba","TTO","Trinidad and Tobago",2012,"Gross Exp.",2,206.741
"H0","ABW"," Total","Aruba","TTO","Trinidad and Tobago",2012,"Gross Imp.",1,7193.811
"H0","ABW"," Total","Aruba","TUR","Turkey",2012,"Gross Exp.",2,0.857
"H0","ABW"," Total","Aruba","TUR","Turkey",2012,"Gross Imp.",1,3222.76
"H0","ABW"," Total","Aruba","UNS","Unspecified",2012,"Gross Exp.",2,6178.243
"H0","ABW"," Total","Aruba","UNS","Unspecified",2012,"Gross Imp.",1,107402.151
"H0","ABW"," Total","Aruba","URY","Uruguay",2012,"Gross Imp.",1,9281.434
"H0","ABW"," Total","Aruba","USA","United States",2012,"Gross Exp.",2,22513.648
"H0","ABW"," Total","Aruba","USA","United States",2012,"Gross Imp.",1,584834.646
"H0","ABW"," Total","Aruba","VEN","Venezuela",2012,"Gross Exp.",2,50736.385
"H0","ABW"," Total","Aruba","VEN","Venezuela",2012,"Gross Imp.",1,11213.725
"H0","AFG"," Total","Afghanistan","All","All countries  All --- All  ",2012,"Gross Exp.",2,428902.71
"H0","AFG"," Total","Afghanistan","All","All countries  All --- All  ",2012,"Gross Imp.",1,6204984.101
"H0","AFG"," Total","Afghanistan","CHN","China",2012,"Gross Exp.",2,4796.438
"H0","AFG"," Total","Afghanistan","CHN","China",2012,"Gross Imp.",1,713658.794
"H0","AFG"," Total","Afghanistan","DEU","Germany",2012,"Gross Exp.",2,1580.389
"H0","AFG"," Total","Afghanistan","DEU","Germany",2012,"Gross Imp.",1,258010.815
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2012,"Gross Imp.",1,30819.381
"H0","AFG"," Total","Afghanistan","IND","India",2012,"Gross Exp.",2,69713.498
"H0","AFG"," Total","Afghanistan","IND","India",2012,"Gross Imp.",1,118134.234
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2012,"Gross Exp.",2,26605.877
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2012,"Gross Imp.",1,498586.348
"H0","AFG"," Total","Afghanistan","JPN","Japan",2012,"Gross Imp.",1,600504.247
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2012,"Gross Exp.",2,201392.865
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2012,"Gross Imp.",1,883020.604
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2012,"Gross Exp.",2,1706.068
"H0","AFG"," Total","Afghanistan","UNS","Unspecified",2012,"Gross Exp.",2,123107.575
"H0","AFG"," Total","Afghanistan","UNS","Unspecified",2012,"Gross Imp.",1,3102249.678
"H0","AGO"," Total","Angola","ABW","Aruba",2012,"Gross Imp.",1,0.333
"H0","AGO"," Total","Angola","AFG","Afghanistan",2012,"Gross Imp.",1,1030.109
"H0","AGO"," Total","Angola","AGO","Angola",2012,"Gross Imp.",1,0.392
"H0","AGO"," Total","Angola","AIA","Anguila",2012,"Gross Imp.",1,12.876
"H0","AGO"," Total","Angola","ALB","Albania",2012,"Gross Imp.",1,260.147
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2012,"Gross Exp.",2,70863076.416
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2012,"Gross Imp.",1,28722984.057
"H0","AGO"," Total","Angola","AND","Andorra",2012,"Gross Imp.",1,22.775
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2012,"Gross Exp.",2,656894.003
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2012,"Gross Imp.",1,887320.532
"H0","AGO"," Total","Angola","ARG","Argentina",2012,"Gross Imp.",1,370213.344
"H0","AGO"," Total","Angola","ARM","Armenia",2012,"Gross Imp.",1,278.974
"H0","AGO"," Total","Angola","ASM","American Samoa",2012,"Gross Imp.",1,64.695
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2012,"Gross Imp.",1,199.709
"H0","AGO"," Total","Angola","AUS","Australia",2012,"Gross Imp.",1,12410.369
"H0","AGO"," Total","Angola","AUT","Austria",2012,"Gross Imp.",1,37787.109
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2012,"Gross Imp.",1,57.363
"H0","AGO"," Total","Angola","BEL","Belgium",2012,"Gross Exp.",2,52907.343
"H0","AGO"," Total","Angola","BEL","Belgium",2012,"Gross Imp.",1,1063456.547
"H0","AGO"," Total","Angola","BEN","Benin",2012,"Gross Imp.",1,36902.662
"H0","AGO"," Total","Angola","BFA","Burkina Faso",2012,"Gross Imp.",1,22.266
"H0","AGO"," Total","Angola","BGD","Bangladesh",2012,"Gross Imp.",1,3146.536
"H0","AGO"," Total","Angola","BGR","Bulgaria",2012,"Gross Imp.",1,5605.689
"H0","AGO"," Total","Angola","BHR","Bahrain",2012,"Gross Imp.",1,26.901
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2012,"Gross Imp.",1,1000.705
"H0","AGO"," Total","Angola","BIH","Bosnia and Herzegovina",2012,"Gross Imp.",1,1.439
"H0","AGO"," Total","Angola","BLR","Belarus",2012,"Gross Imp.",1,1737.619
"H0","AGO"," Total","Angola","BLZ","Belize",2012,"Gross Imp.",1,2310.169
"H0","AGO"," Total","Angola","BOL","Bolivia",2012,"Gross Imp.",1,86.444
"H0","AGO"," Total","Angola","BRA","Brazil",2012,"Gross Exp.",2,315316.932
"H0","AGO"," Total","Angola","BRA","Brazil",2012,"Gross Imp.",1,1504223.663
"H0","AGO"," Total","Angola","BRB","Barbados",2012,"Gross Imp.",1,0.77
"H0","AGO"," Total","Angola","BRN","Brunei",2012,"Gross Imp.",1,51.748
"H0","AGO"," Total","Angola","BTN","Bhutan",2012,"Gross Imp.",1,136.193
"H0","AGO"," Total","Angola","BWA","Botswana",2012,"Gross Imp.",1,304.302
"H0","AGO"," Total","Angola","CAF","Central African Republic",2012,"Gross Imp.",1,1.865
"H0","AGO"," Total","Angola","CAN","Canada",2012,"Gross Exp.",2,3519981.595
"H0","AGO"," Total","Angola","CAN","Canada",2012,"Gross Imp.",1,127393.495
"H0","AGO"," Total","Angola","CCK","Cocos (Keeling) Islands",2012,"Gross Imp.",1,2.976
"H0","AGO"," Total","Angola","CHE","Switzerland",2012,"Gross Exp.",2,186846.948
"H0","AGO"," Total","Angola","CHE","Switzerland",2012,"Gross Imp.",1,62888.143
"H0","AGO"," Total","Angola","CHL","Chile",2012,"Gross Imp.",1,11141.211
"H0","AGO"," Total","Angola","CHN","China",2012,"Gross Exp.",2,33710030.023
"H0","AGO"," Total","Angola","CHN","China",2012,"Gross Imp.",1,3457048.494
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2012,"Gross Imp.",1,79142.177
"H0","AGO"," Total","Angola","CMR","Cameroon",2012,"Gross Exp.",2,3093.248
"H0","AGO"," Total","Angola","CMR","Cameroon",2012,"Gross Imp.",1,1334.791
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2012,"Gross Imp.",1,57482.239
"H0","AGO"," Total","Angola","COL","Colombia",2012,"Gross Imp.",1,19997.43
"H0","AGO"," Total","Angola","CPV","Cape Verde",2012,"Gross Imp.",1,124.391
"H0","AGO"," Total","Angola","CRI","Costa Rica",2012,"Gross Imp.",1,7323.277
"H0","AGO"," Total","Angola","CUB","Cuba",2012,"Gross Imp.",1,990.228
"H0","AGO"," Total","Angola","CUW","Curaçao",2012,"Gross Imp.",1,72.535
"H0","AGO"," Total","Angola","CYM","Cayman Islands",2012,"Gross Imp.",1,51.503
"H0","AGO"," Total","Angola","CYP","Cyprus",2012,"Gross Imp.",1,9314.556
"H0","AGO"," Total","Angola","CZE","Czech Republic",2012,"Gross Imp.",1,10869.237
"H0","AGO"," Total","Angola","DEU","Germany",2012,"Gross Imp.",1,416120.93
"H0","AGO"," Total","Angola","DJI","Djibouti",2012,"Gross Imp.",1,2573.43
"H0","AGO"," Total","Angola","DMA","Dominica",2012,"Gross Imp.",1,8.224
"H0","AGO"," Total","Angola","DNK","Denmark",2012,"Gross Imp.",1,39501.81
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2012,"Gross Imp.",1,140.031
"H0","AGO"," Total","Angola","DZA","Algeria",2012,"Gross Imp.",1,1677.782
"H0","AGO"," Total","Angola","ECU","Ecuador",2012,"Gross Imp.",1,562.827
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2012,"Gross Imp.",1,33943.708
"H0","AGO"," Total","Angola","ERI","Eritrea",2012,"Gross Imp.",1,4.098
"H0","AGO"," Total","Angola","ESP","Spain",2012,"Gross Exp.",2,1627704.793
"H0","AGO"," Total","Angola","ESP","Spain",2012,"Gross Imp.",1,493530.603
"H0","AGO"," Total","Angola","EST","Estonia",2012,"Gross Imp.",1,1626.536
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2012,"Gross Imp.",1,2420.459
"H0","AGO"," Total","Angola","FIN","Finland",2012,"Gross Imp.",1,10034.584
"H0","AGO"," Total","Angola","FRA","France",2012,"Gross Exp.",2,1176722.96
"H0","AGO"," Total","Angola","FRA","France",2012,"Gross Imp.",1,1090928.236
"H0","AGO"," Total","Angola","FRO","Faeroe Islands",2012,"Gross Imp.",1,8.027
"H0","AGO"," Total","Angola","GAB","Gabon",2012,"Gross Imp.",1,2679.924
"H0","AGO"," Total","Angola","GBR","United Kingdom",2012,"Gross Exp.",2,1288476.579
"H0","AGO"," Total","Angola","GBR","United Kingdom",2012,"Gross Imp.",1,1058118.914
"H0","AGO"," Total","Angola","GEO","Georgia",2012,"Gross Imp.",1,628.252
"H0","AGO"," Total","Angola","GHA","Ghana",2012,"Gross Imp.",1,9985.93
"H0","AGO"," Total","Angola","GIB","Gibraltar",2012,"Gross Imp.",1,1695.917
"H0","AGO"," Total","Angola","GIN","Guinea",2012,"Gross Imp.",1,3268.856
"H0","AGO"," Total","Angola","GMB","Gambia, The",2012,"Gross Imp.",1,9.518
"H0","AGO"," Total","Angola","GNB","Guinea-Bissau",2012,"Gross Imp.",1,96.603
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2012,"Gross Imp.",1,1745.782
"H0","AGO"," Total","Angola","GRC","Greece",2012,"Gross Imp.",1,6144.738
"H0","AGO"," Total","Angola","GRL","Greenland",2012,"Gross Imp.",1,27.977
"H0","AGO"," Total","Angola","GTM","Guatemala",2012,"Gross Imp.",1,2.311
"H0","AGO"," Total","Angola","GUY","Guyana",2012,"Gross Imp.",1,340.206
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2012,"Gross Exp.",2,68913.667
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2012,"Gross Imp.",1,73219.126
"H0","AGO"," Total","Angola","HND","Honduras",2012,"Gross Imp.",1,2605.722
"H0","AGO"," Total","Angola","HRV","Croatia",2012,"Gross Imp.",1,1853.612
"H0","AGO"," Total","Angola","HUN","Hungary",2012,"Gross Imp.",1,2751.941
"H0","AGO"," Total","Angola","IDN","Indonesia",2012,"Gross Exp.",2,319719.012
"H0","AGO"," Total","Angola","IDN","Indonesia",2012,"Gross Imp.",1,189335.029
"H0","AGO"," Total","Angola","IND","India",2012,"Gross Exp.",2,6932060.8
"H0","AGO"," Total","Angola","IND","India",2012,"Gross Imp.",1,721158.376
"H0","AGO"," Total","Angola","IOT","British Indian Ocean Ter.",2012,"Gross Imp.",1,41.039
"H0","AGO"," Total","Angola","IRL","Ireland",2012,"Gross Imp.",1,58743.013
"H0","AGO"," Total","Angola","IRQ","Iraq",2012,"Gross Imp.",1,7104.949
"H0","AGO"," Total","Angola","ISL","Iceland",2012,"Gross Imp.",1,1546.774
"H0","AGO"," Total","Angola","ISR","Israel",2012,"Gross Exp.",2,163373.513
"H0","AGO"," Total","Angola","ISR","Israel",2012,"Gross Imp.",1,45632.769
"H0","AGO"," Total","Angola","ITA","Italy",2012,"Gross Exp.",2,1090068.047
"H0","AGO"," Total","Angola","ITA","Italy",2012,"Gross Imp.",1,375954.634
"H0","AGO"," Total","Angola","JAM","Jamaica",2012,"Gross Imp.",1,990.46
"H0","AGO"," Total","Angola","JOR","Jordan",2012,"Gross Imp.",1,421.32
"H0","AGO"," Total","Angola","JPN","Japan",2012,"Gross Exp.",2,290454.968
"H0","AGO"," Total","Angola","JPN","Japan",2012,"Gross Imp.",1,791597.53
"H0","AGO"," Total","Angola","KAZ","Kazakhstan",2012,"Gross Imp.",1,265.484
"H0","AGO"," Total","Angola","KEN","Kenya",2012,"Gross Imp.",1,5112.344
"H0","AGO"," Total","Angola","KGZ","Kyrgyz Republic",2012,"Gross Imp.",1,549.052
"H0","AGO"," Total","Angola","KHM","Cambodia",2012,"Gross Imp.",1,129.017
"H0","AGO"," Total","Angola","KNA","St. Kitts and Nevis",2012,"Gross Imp.",1,1264.643
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2012,"Gross Exp.",2,35251.396
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2012,"Gross Imp.",1,543132.607
"H0","AGO"," Total","Angola","KWT","Kuwait",2012,"Gross Imp.",1,865.426
"H0","AGO"," Total","Angola","LAO","Lao PDR",2012,"Gross Imp.",1,125.208
"H0","AGO"," Total","Angola","LBN","Lebanon",2012,"Gross Imp.",1,92712.871
"H0","AGO"," Total","Angola","LBR","Liberia",2012,"Gross Imp.",1,235.164
"H0","AGO"," Total","Angola","LBY","Libya",2012,"Gross Imp.",1,22.919
"H0","AGO"," Total","Angola","LKA","Sri Lanka",2012,"Gross Imp.",1,6655.103
"H0","AGO"," Total","Angola","LSO","Lesotho",2012,"Gross Imp.",1,40.168
"H0","AGO"," Total","Angola","LTU","Lithuania",2012,"Gross Imp.",1,3766.54
"H0","AGO"," Total","Angola","LUX","Luxembourg",2012,"Gross Imp.",1,14010.585
"H0","AGO"," Total","Angola","LVA","Latvia",2012,"Gross Imp.",1,2962.036
"H0","AGO"," Total","Angola","MAC","Macao",2012,"Gross Imp.",1,46.98
"H0","AGO"," Total","Angola","MAR","Morocco",2012,"Gross Imp.",1,57358.434
"H0","AGO"," Total","Angola","MDA","Moldova",2012,"Gross Imp.",1,2.317
"H0","AGO"," Total","Angola","MEX","Mexico",2012,"Gross Imp.",1,73386.975
"H0","AGO"," Total","Angola","MHL","Marshall Islands",2012,"Gross Imp.",1,29.554
"H0","AGO"," Total","Angola","MKD","North Macedonia",2012,"Gross Imp.",1,44.602
"H0","AGO"," Total","Angola","MLI","Mali",2012,"Gross Imp.",1,620.519
"H0","AGO"," Total","Angola","MLT","Malta",2012,"Gross Imp.",1,24565.608
"H0","AGO"," Total","Angola","MMR","Myanmar",2012,"Gross Imp.",1,468.241
"H0","AGO"," Total","Angola","MNG","Mongolia",2012,"Gross Imp.",1,50.866
"H0","AGO"," Total","Angola","MNP","Northern Mariana Islands",2012,"Gross Imp.",1,3.184
"H0","AGO"," Total","Angola","MOZ","Mozambique",2012,"Gross Imp.",1,6703.828
"H0","AGO"," Total","Angola","MRT","Mauritania",2012,"Gross Imp.",1,34882.183
"H0","AGO"," Total","Angola","MSR","Montserrat",2012,"Gross Imp.",1,36.14
"H0","AGO"," Total","Angola","MUS","Mauritius",2012,"Gross Imp.",1,834.467
"H0","AGO"," Total","Angola","MWI","Malawi",2012,"Gross Imp.",1,106.699
"H0","AGO"," Total","Angola","MYS","Malaysia",2012,"Gross Exp.",2,482.029
"H0","AGO"," Total","Angola","MYS","Malaysia",2012,"Gross Imp.",1,294005.988
"H0","AGO"," Total","Angola","MYT","Mayotte",2012,"Gross Imp.",1,0.987
"H0","AGO"," Total","Angola","NAM","Namibia",2012,"Gross Exp.",2,1440.42
"H0","AGO"," Total","Angola","NAM","Namibia",2012,"Gross Imp.",1,345063.167
"H0","AGO"," Total","Angola","NCL","New Caledonia",2012,"Gross Imp.",1,52.255
"H0","AGO"," Total","Angola","NER","Niger",2012,"Gross Imp.",1,245.46
"H0","AGO"," Total","Angola","NGA","Nigeria",2012,"Gross Imp.",1,14808.243
"H0","AGO"," Total","Angola","NIC","Nicaragua",2012,"Gross Imp.",1,619.178
"H0","AGO"," Total","Angola","NLD","Netherlands",2012,"Gross Exp.",2,1086272.987
"H0","AGO"," Total","Angola","NLD","Netherlands",2012,"Gross Imp.",1,609718.935
"H0","AGO"," Total","Angola","NOR","Norway",2012,"Gross Imp.",1,308140.688
"H0","AGO"," Total","Angola","NPL","Nepal",2012,"Gross Imp.",1,0.847
"H0","AGO"," Total","Angola","NRU","Nauru",2012,"Gross Imp.",1,220.504
"H0","AGO"," Total","Angola","NZL","New Zealand",2012,"Gross Imp.",1,50029.453
"H0","AGO"," Total","Angola","OAS","Other Asia, nes",2012,"Gross Exp.",2,4699797.618
"H0","AGO"," Total","Angola","OAS","Other Asia, nes",2012,"Gross Imp.",1,28551.517
"H0","AGO"," Total","Angola","OMN","Oman",2012,"Gross Imp.",1,14123.427
"H0","AGO"," Total","Angola","PAK","Pakistan",2012,"Gross Imp.",1,33014.204
"H0","AGO"," Total","Angola","PAN","Panama",2012,"Gross Exp.",2,959155.743
"H0","AGO"," Total","Angola","PAN","Panama",2012,"Gross Imp.",1,7624.919
"H0","AGO"," Total","Angola","PCN","Pitcairn",2012,"Gross Imp.",1,6.565
"H0","AGO"," Total","Angola","PER","Peru",2012,"Gross Exp.",2,408538.244
"H0","AGO"," Total","Angola","PER","Peru",2012,"Gross Imp.",1,1883.93
"H0","AGO"," Total","Angola","PHL","Philippines",2012,"Gross Imp.",1,777.444
"H0","AGO"," Total","Angola","PNG","Papua New Guinea",2012,"Gross Imp.",1,25.479
"H0","AGO"," Total","Angola","POL","Poland",2012,"Gross Imp.",1,22424.325
"H0","AGO"," Total","Angola","PRK","Korea, Dem. Rep.",2012,"Gross Imp.",1,4647.583
"H0","AGO"," Total","Angola","PRT","Portugal",2012,"Gross Exp.",2,2008649.718
"H0","AGO"," Total","Angola","PRT","Portugal",2012,"Gross Imp.",1,5378237.289
"H0","AGO"," Total","Angola","PRY","Paraguay",2012,"Gross Imp.",1,30577.294
"H0","AGO"," Total","Angola","PYF","French Polynesia",2012,"Gross Imp.",1,0.313
"H0","AGO"," Total","Angola","QAT","Qatar",2012,"Gross Imp.",1,1602.896
"H0","AGO"," Total","Angola","ROM","Romania",2012,"Gross Imp.",1,4106.604
"H0","AGO"," Total","Angola","RUS","Russian Federation",2012,"Gross Imp.",1,47378.044
"H0","AGO"," Total","Angola","RWA","Rwanda",2012,"Gross Imp.",1,3.936
"H0","AGO"," Total","Angola","SAU","Saudi Arabia",2012,"Gross Imp.",1,41715.446
"H0","AGO"," Total","Angola","SEN","Senegal",2012,"Gross Imp.",1,5451.575
"H0","AGO"," Total","Angola","SER","Serbia, FR(Serbia/Montenegro)",2012,"Gross Imp.",1,2065.265
"H0","AGO"," Total","Angola","SGP","Singapore",2012,"Gross Imp.",1,2212481.628
"H0","AGO"," Total","Angola","SGS","South Georgia and the South Sa",2012,"Gross Imp.",1,5.617
"H0","AGO"," Total","Angola","SHN","Saint Helena",2012,"Gross Imp.",1,89.609
"H0","AGO"," Total","Angola","SLE","Sierra Leone",2012,"Gross Imp.",1,42.19
"H0","AGO"," Total","Angola","SLV","El Salvador",2012,"Gross Imp.",1,119.476
"H0","AGO"," Total","Angola","SOM","Somalia",2012,"Gross Imp.",1,213.556
"H0","AGO"," Total","Angola","STP","Sao Tome and Principe",2012,"Gross Exp.",2,33021.096
"H0","AGO"," Total","Angola","STP","Sao Tome and Principe",2012,"Gross Imp.",1,32.004
"H0","AGO"," Total","Angola","SUD","Sudan",2012,"Gross Imp.",1,117.975
"H0","AGO"," Total","Angola","SUR","Suriname",2012,"Gross Imp.",1,151.726
"H0","AGO"," Total","Angola","SVK","Slovak Republic",2012,"Gross Imp.",1,1260.499
"H0","AGO"," Total","Angola","SVN","Slovenia",2012,"Gross Imp.",1,991.242
"H0","AGO"," Total","Angola","SWE","Sweden",2012,"Gross Exp.",2,171363.428
"H0","AGO"," Total","Angola","SWE","Sweden",2012,"Gross Imp.",1,323707.88
"H0","AGO"," Total","Angola","SWZ","Eswatini",2012,"Gross Imp.",1,41982.85
"H0","AGO"," Total","Angola","SYC","Seychelles",2012,"Gross Imp.",1,835.527
"H0","AGO"," Total","Angola","SYR","Syrian Arab Republic",2012,"Gross Imp.",1,3535.202
"H0","AGO"," Total","Angola","TCD","Chad",2012,"Gross Imp.",1,68.133
"H0","AGO"," Total","Angola","TGO","Togo",2012,"Gross Imp.",1,446.205
"H0","AGO"," Total","Angola","THA","Thailand",2012,"Gross Exp.",2,211521.428
"H0","AGO"," Total","Angola","THA","Thailand",2012,"Gross Imp.",1,290307.902
"H0","AGO"," Total","Angola","TJK","Tajikistan",2012,"Gross Imp.",1,27.421
"H0","AGO"," Total","Angola","TKL","Tokelau",2012,"Gross Imp.",1,1115.503
"H0","AGO"," Total","Angola","TMP","East Timor",2012,"Gross Imp.",1,833.915
"H0","AGO"," Total","Angola","TON","Tonga",2012,"Gross Imp.",1,3.066
"H0","AGO"," Total","Angola","TTO","Trinidad and Tobago",2012,"Gross Imp.",1,296.503
"H0","AGO"," Total","Angola","TUN","Tunisia",2012,"Gross Imp.",1,16795.069
"H0","AGO"," Total","Angola","TUR","Turkey",2012,"Gross Imp.",1,280728.701
"H0","AGO"," Total","Angola","TZA","Tanzania",2012,"Gross Imp.",1,1637.739
"H0","AGO"," Total","Angola","UGA","Uganda",2012,"Gross Imp.",1,4.445
