"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","AFG"," Total","Afghanistan","CHE","Switzerland",2016,"Gross Imp.",1,5398.693
"H0","AFG"," Total","Afghanistan","CHN","China",2016,"Gross Exp.",2,4754.161
"H0","AFG"," Total","Afghanistan","CHN","China",2016,"Gross Imp.",1,1092707.519
"H0","AFG"," Total","Afghanistan","COL","Colombia",2016,"Gross Imp.",1,6.187
"H0","AFG"," Total","Afghanistan","CZE","Czech Republic",2016,"Gross Imp.",1,181.537
"H0","AFG"," Total","Afghanistan","DEU","Germany",2016,"Gross Exp.",2,4405.604
"H0","AFG"," Total","Afghanistan","DEU","Germany",2016,"Gross Imp.",1,29431.042
"H0","AFG"," Total","Afghanistan","DNK","Denmark",2016,"Gross Exp.",2,5.495
"H0","AFG"," Total","Afghanistan","DNK","Denmark",2016,"Gross Imp.",1,1028.242
"H0","AFG"," Total","Afghanistan","ECU","Ecuador",2016,"Gross Imp.",1,4.881
"H0","AFG"," Total","Afghanistan","EGY","Egypt, Arab Rep.",2016,"Gross Exp.",2,1.721
"H0","AFG"," Total","Afghanistan","EGY","Egypt, Arab Rep.",2016,"Gross Imp.",1,609.34
"H0","AFG"," Total","Afghanistan","ESP","Spain",2016,"Gross Exp.",2,46.083
"H0","AFG"," Total","Afghanistan","ESP","Spain",2016,"Gross Imp.",1,1852.642
"H0","AFG"," Total","Afghanistan","EST","Estonia",2016,"Gross Imp.",1,105.739
"H0","AFG"," Total","Afghanistan","ETH","Ethiopia(excludes Eritrea)",2016,"Gross Imp.",1,42.3
"H0","AFG"," Total","Afghanistan","FIN","Finland",2016,"Gross Exp.",2,488.068
"H0","AFG"," Total","Afghanistan","FIN","Finland",2016,"Gross Imp.",1,225.488
"H0","AFG"," Total","Afghanistan","FRA","France",2016,"Gross Exp.",2,1408.046
"H0","AFG"," Total","Afghanistan","FRA","France",2016,"Gross Imp.",1,5401.786
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2016,"Gross Exp.",2,1689.8
"H0","AFG"," Total","Afghanistan","GBR","United Kingdom",2016,"Gross Imp.",1,7995.003
"H0","AFG"," Total","Afghanistan","GEO","Georgia",2016,"Gross Imp.",1,18.87
"H0","AFG"," Total","Afghanistan","GRC","Greece",2016,"Gross Imp.",1,3.305
"H0","AFG"," Total","Afghanistan","GTM","Guatemala",2016,"Gross Imp.",1,391.661
"H0","AFG"," Total","Afghanistan","HKG","Hong Kong, China",2016,"Gross Imp.",1,1278.763
"H0","AFG"," Total","Afghanistan","HUN","Hungary",2016,"Gross Exp.",2,5.432
"H0","AFG"," Total","Afghanistan","HUN","Hungary",2016,"Gross Imp.",1,461.879
"H0","AFG"," Total","Afghanistan","IDN","Indonesia",2016,"Gross Imp.",1,36756.177
"H0","AFG"," Total","Afghanistan","IND","India",2016,"Gross Exp.",2,230037.526
"H0","AFG"," Total","Afghanistan","IND","India",2016,"Gross Imp.",1,152876.873
"H0","AFG"," Total","Afghanistan","IRL","Ireland",2016,"Gross Imp.",1,6817.689
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2016,"Gross Exp.",2,18822.947
"H0","AFG"," Total","Afghanistan","IRN","Iran, Islamic Rep.",2016,"Gross Imp.",1,1265139.067
"H0","AFG"," Total","Afghanistan","IRQ","Iraq",2016,"Gross Exp.",2,11184.77
"H0","AFG"," Total","Afghanistan","ISL","Iceland",2016,"Gross Imp.",1,49.578
"H0","AFG"," Total","Afghanistan","ISR","Israel",2016,"Gross Imp.",1,0.251
"H0","AFG"," Total","Afghanistan","ITA","Italy",2016,"Gross Exp.",2,136.779
"H0","AFG"," Total","Afghanistan","ITA","Italy",2016,"Gross Imp.",1,5421.33
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2016,"Gross Exp.",2,1367.95
"H0","AFG"," Total","Afghanistan","JOR","Jordan",2016,"Gross Imp.",1,920.428
"H0","AFG"," Total","Afghanistan","JPN","Japan",2016,"Gross Exp.",2,83.282
"H0","AFG"," Total","Afghanistan","JPN","Japan",2016,"Gross Imp.",1,248690.628
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2016,"Gross Exp.",2,3988.416
"H0","AFG"," Total","Afghanistan","KAZ","Kazakhstan",2016,"Gross Imp.",1,621624.666
"H0","AFG"," Total","Afghanistan","KEN","Kenya",2016,"Gross Imp.",1,47257.432
"H0","AFG"," Total","Afghanistan","KGZ","Kyrgyz Republic",2016,"Gross Imp.",1,84.29
"H0","AFG"," Total","Afghanistan","KOR","Korea, Rep.",2016,"Gross Imp.",1,41151.951
"H0","AFG"," Total","Afghanistan","LBN","Lebanon",2016,"Gross Exp.",2,469.702
"H0","AFG"," Total","Afghanistan","LBN","Lebanon",2016,"Gross Imp.",1,1516.701
"H0","AFG"," Total","Afghanistan","LKA","Sri Lanka",2016,"Gross Imp.",1,2177.939
"H0","AFG"," Total","Afghanistan","LTU","Lithuania",2016,"Gross Exp.",2,27
"H0","AFG"," Total","Afghanistan","LTU","Lithuania",2016,"Gross Imp.",1,1426.863
"H0","AFG"," Total","Afghanistan","MDV","Maldives",2016,"Gross Imp.",1,106.212
"H0","AFG"," Total","Afghanistan","MEX","Mexico",2016,"Gross Imp.",1,1126.732
"H0","AFG"," Total","Afghanistan","MMR","Myanmar",2016,"Gross Exp.",2,19.538
"H0","AFG"," Total","Afghanistan","MYS","Malaysia",2016,"Gross Exp.",2,104.03
"H0","AFG"," Total","Afghanistan","MYS","Malaysia",2016,"Gross Imp.",1,264863.333
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2016,"Gross Exp.",2,53.128
"H0","AFG"," Total","Afghanistan","NLD","Netherlands",2016,"Gross Imp.",1,5070.599
"H0","AFG"," Total","Afghanistan","NOR","Norway",2016,"Gross Exp.",2,1.029
"H0","AFG"," Total","Afghanistan","NOR","Norway",2016,"Gross Imp.",1,65.44
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2016,"Gross Exp.",2,39.057
"H0","AFG"," Total","Afghanistan","NZL","New Zealand",2016,"Gross Imp.",1,767.294
"H0","AFG"," Total","Afghanistan","OAS","Other Asia, nes",2016,"Gross Imp.",1,5064.012
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2016,"Gross Exp.",2,283316.886
"H0","AFG"," Total","Afghanistan","PAK","Pakistan",2016,"Gross Imp.",1,1198759.334
"H0","AFG"," Total","Afghanistan","PHL","Philippines",2016,"Gross Imp.",1,314.221
"H0","AFG"," Total","Afghanistan","POL","Poland",2016,"Gross Exp.",2,4.511
"H0","AFG"," Total","Afghanistan","POL","Poland",2016,"Gross Imp.",1,3379.764
"H0","AFG"," Total","Afghanistan","PRT","Portugal",2016,"Gross Exp.",2,13.41
"H0","AFG"," Total","Afghanistan","PRT","Portugal",2016,"Gross Imp.",1,282.616
"H0","AFG"," Total","Afghanistan","ROM","Romania",2016,"Gross Exp.",2,116.409
"H0","AFG"," Total","Afghanistan","ROM","Romania",2016,"Gross Imp.",1,37.491
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2016,"Gross Exp.",2,3486.361
"H0","AFG"," Total","Afghanistan","RUS","Russian Federation",2016,"Gross Imp.",1,138792.029
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2016,"Gross Exp.",2,1138.002
"H0","AFG"," Total","Afghanistan","SAU","Saudi Arabia",2016,"Gross Imp.",1,9820.457
"H0","AFG"," Total","Afghanistan","SER","Serbia, FR(Serbia/Montenegro)",2016,"Gross Imp.",1,15.673
"H0","AFG"," Total","Afghanistan","SGP","Singapore",2016,"Gross Exp.",2,75.276
"H0","AFG"," Total","Afghanistan","SGP","Singapore",2016,"Gross Imp.",1,5559.442
"H0","AFG"," Total","Afghanistan","SUD","Sudan",2016,"Gross Imp.",1,80.281
"H0","AFG"," Total","Afghanistan","SVK","Slovak Republic",2016,"Gross Exp.",2,43.068
"H0","AFG"," Total","Afghanistan","SVK","Slovak Republic",2016,"Gross Imp.",1,399.272
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2016,"Gross Exp.",2,43.348
"H0","AFG"," Total","Afghanistan","SWE","Sweden",2016,"Gross Imp.",1,3395.513
"H0","AFG"," Total","Afghanistan","THA","Thailand",2016,"Gross Exp.",2,12.565
"H0","AFG"," Total","Afghanistan","THA","Thailand",2016,"Gross Imp.",1,18528.893
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2016,"Gross Exp.",2,893.702
"H0","AFG"," Total","Afghanistan","TJK","Tajikistan",2016,"Gross Imp.",1,79680.632
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2016,"Gross Exp.",2,1754.656
"H0","AFG"," Total","Afghanistan","TKM","Turkmenistan",2016,"Gross Imp.",1,355401.308
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2016,"Gross Exp.",2,12147.012
"H0","AFG"," Total","Afghanistan","TUR","Turkey",2016,"Gross Imp.",1,78319.073
"H0","AFG"," Total","Afghanistan","TZA","Tanzania",2016,"Gross Imp.",1,1.807
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2016,"Gross Exp.",2,0.478
"H0","AFG"," Total","Afghanistan","UKR","Ukraine",2016,"Gross Imp.",1,5634.849
"H0","AFG"," Total","Afghanistan","UNS","Unspecified",2016,"Gross Exp.",2,0.001
"H0","AFG"," Total","Afghanistan","UNS","Unspecified",2016,"Gross Imp.",1,0.001
"H0","AFG"," Total","Afghanistan","URY","Uruguay",2016,"Gross Imp.",1,18.558
"H0","AFG"," Total","Afghanistan","USA","United States",2016,"Gross Exp.",2,1312.089
"H0","AFG"," Total","Afghanistan","USA","United States",2016,"Gross Imp.",1,73432.839
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2016,"Gross Exp.",2,411.764
"H0","AFG"," Total","Afghanistan","UZB","Uzbekistan",2016,"Gross Imp.",1,399144.42
"H0","AFG"," Total","Afghanistan","VNM","Vietnam",2016,"Gross Exp.",2,607.844
"H0","AFG"," Total","Afghanistan","VNM","Vietnam",2016,"Gross Imp.",1,57734.429
"H0","AFG"," Total","Afghanistan","WSM","Samoa",2016,"Gross Imp.",1,7878.569
"H0","AFG"," Total","Afghanistan","ZAF","South Africa",2016,"Gross Exp.",2,70.677
"H0","AFG"," Total","Afghanistan","ZAF","South Africa",2016,"Gross Imp.",1,680.311
"H0","AGO"," Total","Angola","AFG","Afghanistan",2016,"Gross Exp.",2,0.775
"H0","AGO"," Total","Angola","AFG","Afghanistan",2016,"Gross Imp.",1,354.177
"H0","AGO"," Total","Angola","AGO","Angola",2016,"Gross Imp.",1,9758.989
"H0","AGO"," Total","Angola","ALB","Albania",2016,"Gross Imp.",1,23.549
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2016,"Gross Exp.",2,28057499.522
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2016,"Gross Imp.",1,14347710.498
"H0","AGO"," Total","Angola","AND","Andorra",2016,"Gross Imp.",1,1.682
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2016,"Gross Exp.",2,801908.541
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2016,"Gross Imp.",1,230138.517
"H0","AGO"," Total","Angola","ARG","Argentina",2016,"Gross Exp.",2,483.147
"H0","AGO"," Total","Angola","ARG","Argentina",2016,"Gross Imp.",1,62555.564
"H0","AGO"," Total","Angola","ARM","Armenia",2016,"Gross Exp.",2,0.99
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2016,"Gross Exp.",2,47.018
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2016,"Gross Imp.",1,9.904
"H0","AGO"," Total","Angola","AUS","Australia",2016,"Gross Exp.",2,8546.882
"H0","AGO"," Total","Angola","AUS","Australia",2016,"Gross Imp.",1,6845.131
"H0","AGO"," Total","Angola","AUT","Austria",2016,"Gross Exp.",2,23.118
"H0","AGO"," Total","Angola","AUT","Austria",2016,"Gross Imp.",1,15959.316
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2016,"Gross Exp.",2,985.67
"H0","AGO"," Total","Angola","BEL","Belgium",2016,"Gross Exp.",2,40199.706
"H0","AGO"," Total","Angola","BEL","Belgium",2016,"Gross Imp.",1,608878.658
"H0","AGO"," Total","Angola","BEN","Benin",2016,"Gross Exp.",2,970.324
"H0","AGO"," Total","Angola","BEN","Benin",2016,"Gross Imp.",1,195.576
"H0","AGO"," Total","Angola","BFA","Burkina Faso",2016,"Gross Exp.",2,800.647
"H0","AGO"," Total","Angola","BGD","Bangladesh",2016,"Gross Exp.",2,2.75
"H0","AGO"," Total","Angola","BGD","Bangladesh",2016,"Gross Imp.",1,1822.169
"H0","AGO"," Total","Angola","BGR","Bulgaria",2016,"Gross Exp.",2,33.583
"H0","AGO"," Total","Angola","BGR","Bulgaria",2016,"Gross Imp.",1,4102.121
"H0","AGO"," Total","Angola","BHR","Bahrain",2016,"Gross Exp.",2,4.847
"H0","AGO"," Total","Angola","BHR","Bahrain",2016,"Gross Imp.",1,950.04
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2016,"Gross Exp.",2,64444.203
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2016,"Gross Imp.",1,4603.08
"H0","AGO"," Total","Angola","BIH","Bosnia and Herzegovina",2016,"Gross Imp.",1,1157.377
"H0","AGO"," Total","Angola","BLM","Saint Barthélemy",2016,"Gross Imp.",1,7.178
"H0","AGO"," Total","Angola","BLR","Belarus",2016,"Gross Imp.",1,455.117
"H0","AGO"," Total","Angola","BLZ","Belize",2016,"Gross Exp.",2,5.82
"H0","AGO"," Total","Angola","BLZ","Belize",2016,"Gross Imp.",1,240
"H0","AGO"," Total","Angola","BOL","Bolivia",2016,"Gross Exp.",2,1530.58
"H0","AGO"," Total","Angola","BOL","Bolivia",2016,"Gross Imp.",1,4.878
"H0","AGO"," Total","Angola","BRA","Brazil",2016,"Gross Exp.",2,66556.728
"H0","AGO"," Total","Angola","BRA","Brazil",2016,"Gross Imp.",1,668479.595
"H0","AGO"," Total","Angola","BRB","Barbados",2016,"Gross Exp.",2,3.366
"H0","AGO"," Total","Angola","BRB","Barbados",2016,"Gross Imp.",1,34.271
"H0","AGO"," Total","Angola","BRN","Brunei",2016,"Gross Imp.",1,8.02
"H0","AGO"," Total","Angola","BTN","Bhutan",2016,"Gross Imp.",1,108.416
"H0","AGO"," Total","Angola","BVT","Bouvet Island",2016,"Gross Imp.",1,2.26
"H0","AGO"," Total","Angola","BWA","Botswana",2016,"Gross Exp.",2,37.029
"H0","AGO"," Total","Angola","BWA","Botswana",2016,"Gross Imp.",1,1896.737
"H0","AGO"," Total","Angola","CAF","Central African Republic",2016,"Gross Exp.",2,24.019
"H0","AGO"," Total","Angola","CAN","Canada",2016,"Gross Exp.",2,873616.866
"H0","AGO"," Total","Angola","CAN","Canada",2016,"Gross Imp.",1,62145.044
"H0","AGO"," Total","Angola","CHE","Switzerland",2016,"Gross Exp.",2,11155.5
"H0","AGO"," Total","Angola","CHE","Switzerland",2016,"Gross Imp.",1,94316.587
"H0","AGO"," Total","Angola","CHL","Chile",2016,"Gross Exp.",2,3957.678
"H0","AGO"," Total","Angola","CHL","Chile",2016,"Gross Imp.",1,8915.521
"H0","AGO"," Total","Angola","CHN","China",2016,"Gross Exp.",2,13923091.96
"H0","AGO"," Total","Angola","CHN","China",2016,"Gross Imp.",1,1674919.663
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2016,"Gross Exp.",2,3583.981
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2016,"Gross Imp.",1,68049.411
"H0","AGO"," Total","Angola","CMR","Cameroon",2016,"Gross Exp.",2,2084.159
"H0","AGO"," Total","Angola","CMR","Cameroon",2016,"Gross Imp.",1,320.606
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2016,"Gross Exp.",2,28068.338
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2016,"Gross Imp.",1,29989.254
"H0","AGO"," Total","Angola","COL","Colombia",2016,"Gross Exp.",2,293203.862
"H0","AGO"," Total","Angola","COL","Colombia",2016,"Gross Imp.",1,1667.216
"H0","AGO"," Total","Angola","CPV","Cape Verde",2016,"Gross Exp.",2,18.593
"H0","AGO"," Total","Angola","CPV","Cape Verde",2016,"Gross Imp.",1,7.37
"H0","AGO"," Total","Angola","CRI","Costa Rica",2016,"Gross Imp.",1,271.517
"H0","AGO"," Total","Angola","CUB","Cuba",2016,"Gross Exp.",2,2668.549
"H0","AGO"," Total","Angola","CUB","Cuba",2016,"Gross Imp.",1,15736.526
"H0","AGO"," Total","Angola","CUW","Curaçao",2016,"Gross Exp.",2,0.099
"H0","AGO"," Total","Angola","CYP","Cyprus",2016,"Gross Exp.",2,164.68
"H0","AGO"," Total","Angola","CYP","Cyprus",2016,"Gross Imp.",1,544.549
"H0","AGO"," Total","Angola","CZE","Czech Republic",2016,"Gross Imp.",1,1116.321
"H0","AGO"," Total","Angola","DEU","Germany",2016,"Gross Exp.",2,14204.182
"H0","AGO"," Total","Angola","DEU","Germany",2016,"Gross Imp.",1,284581.735
"H0","AGO"," Total","Angola","DJI","Djibouti",2016,"Gross Exp.",2,31.536
"H0","AGO"," Total","Angola","DJI","Djibouti",2016,"Gross Imp.",1,511.351
"H0","AGO"," Total","Angola","DMA","Dominica",2016,"Gross Imp.",1,245.109
"H0","AGO"," Total","Angola","DNK","Denmark",2016,"Gross Exp.",2,1226.284
"H0","AGO"," Total","Angola","DNK","Denmark",2016,"Gross Imp.",1,15366.927
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2016,"Gross Imp.",1,316.545
"H0","AGO"," Total","Angola","DZA","Algeria",2016,"Gross Exp.",2,2169.123
"H0","AGO"," Total","Angola","DZA","Algeria",2016,"Gross Imp.",1,2479.73
"H0","AGO"," Total","Angola","ECU","Ecuador",2016,"Gross Exp.",2,20.46
"H0","AGO"," Total","Angola","ECU","Ecuador",2016,"Gross Imp.",1,411.823
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2016,"Gross Exp.",2,7003.057
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2016,"Gross Imp.",1,44878.978
"H0","AGO"," Total","Angola","ESP","Spain",2016,"Gross Exp.",2,882089.095
"H0","AGO"," Total","Angola","ESP","Spain",2016,"Gross Imp.",1,206052.218
"H0","AGO"," Total","Angola","EST","Estonia",2016,"Gross Exp.",2,2.663
"H0","AGO"," Total","Angola","EST","Estonia",2016,"Gross Imp.",1,712.074
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2016,"Gross Exp.",2,779.897
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2016,"Gross Imp.",1,466.237
"H0","AGO"," Total","Angola","FIN","Finland",2016,"Gross Imp.",1,6689.054
"H0","AGO"," Total","Angola","FLK","Falkland Island",2016,"Gross Imp.",1,5.708
"H0","AGO"," Total","Angola","FRA","France",2016,"Gross Exp.",2,910864.068
"H0","AGO"," Total","Angola","FRA","France",2016,"Gross Imp.",1,456830.241
"H0","AGO"," Total","Angola","FSM","Micronesia, Fed. Sts.",2016,"Gross Imp.",1,18.963
"H0","AGO"," Total","Angola","GAB","Gabon",2016,"Gross Exp.",2,1783.671
"H0","AGO"," Total","Angola","GAB","Gabon",2016,"Gross Imp.",1,2045.977
"H0","AGO"," Total","Angola","GBR","United Kingdom",2016,"Gross Exp.",2,411203.618
"H0","AGO"," Total","Angola","GBR","United Kingdom",2016,"Gross Imp.",1,523787.169
"H0","AGO"," Total","Angola","GEO","Georgia",2016,"Gross Exp.",2,817.406
"H0","AGO"," Total","Angola","GEO","Georgia",2016,"Gross Imp.",1,3819.506
"H0","AGO"," Total","Angola","GHA","Ghana",2016,"Gross Exp.",2,12481.65
"H0","AGO"," Total","Angola","GHA","Ghana",2016,"Gross Imp.",1,4882.256
"H0","AGO"," Total","Angola","GIB","Gibraltar",2016,"Gross Exp.",2,1097.618
"H0","AGO"," Total","Angola","GIB","Gibraltar",2016,"Gross Imp.",1,66.977
"H0","AGO"," Total","Angola","GIN","Guinea",2016,"Gross Exp.",2,4130.094
"H0","AGO"," Total","Angola","GIN","Guinea",2016,"Gross Imp.",1,5611.074
"H0","AGO"," Total","Angola","GMB","Gambia, The",2016,"Gross Exp.",2,1105.91
"H0","AGO"," Total","Angola","GNB","Guinea-Bissau",2016,"Gross Exp.",2,218.135
"H0","AGO"," Total","Angola","GNB","Guinea-Bissau",2016,"Gross Imp.",1,31.974
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2016,"Gross Exp.",2,197.105
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2016,"Gross Imp.",1,4842.359
"H0","AGO"," Total","Angola","GRC","Greece",2016,"Gross Exp.",2,107.646
"H0","AGO"," Total","Angola","GRC","Greece",2016,"Gross Imp.",1,3136.021
"H0","AGO"," Total","Angola","GRD","Grenada",2016,"Gross Imp.",1,58.995
"H0","AGO"," Total","Angola","GTM","Guatemala",2016,"Gross Exp.",2,7.756
"H0","AGO"," Total","Angola","GTM","Guatemala",2016,"Gross Imp.",1,6818.239
"H0","AGO"," Total","Angola","GUY","Guyana",2016,"Gross Imp.",1,1.217
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2016,"Gross Exp.",2,1362.936
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2016,"Gross Imp.",1,43176.136
"H0","AGO"," Total","Angola","HND","Honduras",2016,"Gross Exp.",2,9.38
"H0","AGO"," Total","Angola","HND","Honduras",2016,"Gross Imp.",1,6.681
"H0","AGO"," Total","Angola","HRV","Croatia",2016,"Gross Exp.",2,8.224
"H0","AGO"," Total","Angola","HRV","Croatia",2016,"Gross Imp.",1,3492.088
"H0","AGO"," Total","Angola","HTI","Haiti",2016,"Gross Imp.",1,41.9
"H0","AGO"," Total","Angola","HUN","Hungary",2016,"Gross Imp.",1,3196.034
"H0","AGO"," Total","Angola","IDN","Indonesia",2016,"Gross Exp.",2,376715.236
"H0","AGO"," Total","Angola","IDN","Indonesia",2016,"Gross Imp.",1,130576.837
"H0","AGO"," Total","Angola","IND","India",2016,"Gross Exp.",2,1948845.077
"H0","AGO"," Total","Angola","IND","India",2016,"Gross Imp.",1,326782.25
