"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","AGO"," Total","Angola","ALB","Albania",2014,"Gross Imp.",1,1049.971
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2014,"Gross Exp.",2,58672369.19
"H0","AGO"," Total","Angola","All","All countries  All --- All  ",2014,"Gross Imp.",1,28753499.328
"H0","AGO"," Total","Angola","AND","Andorra",2014,"Gross Imp.",1,118.494
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2014,"Gross Exp.",2,867779.323
"H0","AGO"," Total","Angola","ARE","United Arab Emirates",2014,"Gross Imp.",1,1364057.21
"H0","AGO"," Total","Angola","ARG","Argentina",2014,"Gross Imp.",1,202993.62
"H0","AGO"," Total","Angola","ARM","Armenia",2014,"Gross Imp.",1,587.936
"H0","AGO"," Total","Angola","ASM","American Samoa",2014,"Gross Imp.",1,29.072
"H0","AGO"," Total","Angola","ATG","Antigua and Barbuda",2014,"Gross Imp.",1,952.775
"H0","AGO"," Total","Angola","AUS","Australia",2014,"Gross Exp.",2,45435.804
"H0","AGO"," Total","Angola","AUS","Australia",2014,"Gross Imp.",1,21951.547
"H0","AGO"," Total","Angola","AUT","Austria",2014,"Gross Imp.",1,10953.896
"H0","AGO"," Total","Angola","AZE","Azerbaijan",2014,"Gross Imp.",1,83.019
"H0","AGO"," Total","Angola","BEL","Belgium",2014,"Gross Exp.",2,52383.95
"H0","AGO"," Total","Angola","BEL","Belgium",2014,"Gross Imp.",1,1011226.934
"H0","AGO"," Total","Angola","BFA","Burkina Faso",2014,"Gross Imp.",1,68.902
"H0","AGO"," Total","Angola","BGD","Bangladesh",2014,"Gross Imp.",1,4878.415
"H0","AGO"," Total","Angola","BGR","Bulgaria",2014,"Gross Imp.",1,2125.694
"H0","AGO"," Total","Angola","BHR","Bahrain",2014,"Gross Imp.",1,807.725
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2014,"Gross Exp.",2,52974.059
"H0","AGO"," Total","Angola","BHS","Bahamas, The",2014,"Gross Imp.",1,6570.723
"H0","AGO"," Total","Angola","BIH","Bosnia and Herzegovina",2014,"Gross Imp.",1,1411.984
"H0","AGO"," Total","Angola","BLR","Belarus",2014,"Gross Imp.",1,187.079
"H0","AGO"," Total","Angola","BLZ","Belize",2014,"Gross Imp.",1,1335.666
"H0","AGO"," Total","Angola","BMU","Bermuda",2014,"Gross Imp.",1,55.202
"H0","AGO"," Total","Angola","BOL","Bolivia",2014,"Gross Imp.",1,25.035
"H0","AGO"," Total","Angola","BRA","Brazil",2014,"Gross Exp.",2,1032751.313
"H0","AGO"," Total","Angola","BRA","Brazil",2014,"Gross Imp.",1,1563690.066
"H0","AGO"," Total","Angola","BRB","Barbados",2014,"Gross Imp.",1,43.773
"H0","AGO"," Total","Angola","BRN","Brunei",2014,"Gross Imp.",1,42.012
"H0","AGO"," Total","Angola","BTN","Bhutan",2014,"Gross Imp.",1,304.431
"H0","AGO"," Total","Angola","BWA","Botswana",2014,"Gross Imp.",1,596.659
"H0","AGO"," Total","Angola","CAN","Canada",2014,"Gross Exp.",2,2719654.992
"H0","AGO"," Total","Angola","CAN","Canada",2014,"Gross Imp.",1,124367.971
"H0","AGO"," Total","Angola","CCK","Cocos (Keeling) Islands",2014,"Gross Imp.",1,3.193
"H0","AGO"," Total","Angola","CHE","Switzerland",2014,"Gross Exp.",2,225023.093
"H0","AGO"," Total","Angola","CHE","Switzerland",2014,"Gross Imp.",1,124824.881
"H0","AGO"," Total","Angola","CHL","Chile",2014,"Gross Exp.",2,377508.944
"H0","AGO"," Total","Angola","CHL","Chile",2014,"Gross Imp.",1,451323.716
"H0","AGO"," Total","Angola","CHN","China",2014,"Gross Exp.",2,27527110.851
"H0","AGO"," Total","Angola","CHN","China",2014,"Gross Imp.",1,3428512.382
"H0","AGO"," Total","Angola","CIV","Cote d'Ivoire",2014,"Gross Imp.",1,8791.966
"H0","AGO"," Total","Angola","CMR","Cameroon",2014,"Gross Imp.",1,1308.408
"H0","AGO"," Total","Angola","COG","Congo, Rep.",2014,"Gross Imp.",1,8956.126
"H0","AGO"," Total","Angola","COK","Cook Islands",2014,"Gross Imp.",1,0.034
"H0","AGO"," Total","Angola","COL","Colombia",2014,"Gross Imp.",1,17307.521
"H0","AGO"," Total","Angola","COM","Comoros",2014,"Gross Imp.",1,14.896
"H0","AGO"," Total","Angola","CPV","Cape Verde",2014,"Gross Imp.",1,429.894
"H0","AGO"," Total","Angola","CRI","Costa Rica",2014,"Gross Imp.",1,686.424
"H0","AGO"," Total","Angola","CUB","Cuba",2014,"Gross Imp.",1,16517.086
"H0","AGO"," Total","Angola","CUW","Curaçao",2014,"Gross Imp.",1,58.436
"H0","AGO"," Total","Angola","CYM","Cayman Islands",2014,"Gross Imp.",1,1.091
"H0","AGO"," Total","Angola","CYP","Cyprus",2014,"Gross Imp.",1,30797.007
"H0","AGO"," Total","Angola","CZE","Czech Republic",2014,"Gross Imp.",1,1760.145
"H0","AGO"," Total","Angola","DEU","Germany",2014,"Gross Exp.",2,99315.734
"H0","AGO"," Total","Angola","DEU","Germany",2014,"Gross Imp.",1,344118.09
"H0","AGO"," Total","Angola","DJI","Djibouti",2014,"Gross Imp.",1,3182.14
"H0","AGO"," Total","Angola","DMA","Dominica",2014,"Gross Imp.",1,41.208
"H0","AGO"," Total","Angola","DNK","Denmark",2014,"Gross Imp.",1,46264.718
"H0","AGO"," Total","Angola","DOM","Dominican Republic",2014,"Gross Imp.",1,48.765
"H0","AGO"," Total","Angola","DZA","Algeria",2014,"Gross Imp.",1,321.062
"H0","AGO"," Total","Angola","ECU","Ecuador",2014,"Gross Imp.",1,1397.209
"H0","AGO"," Total","Angola","EGY","Egypt, Arab Rep.",2014,"Gross Imp.",1,47917.888
"H0","AGO"," Total","Angola","ESP","Spain",2014,"Gross Exp.",2,3726455.174
"H0","AGO"," Total","Angola","ESP","Spain",2014,"Gross Imp.",1,433952.419
"H0","AGO"," Total","Angola","EST","Estonia",2014,"Gross Imp.",1,1071.394
"H0","AGO"," Total","Angola","ETH","Ethiopia(excludes Eritrea)",2014,"Gross Imp.",1,642.401
"H0","AGO"," Total","Angola","FIN","Finland",2014,"Gross Imp.",1,7341.326
"H0","AGO"," Total","Angola","FLK","Falkland Island",2014,"Gross Imp.",1,15.52
"H0","AGO"," Total","Angola","FRA","France",2014,"Gross Exp.",2,1929812.984
"H0","AGO"," Total","Angola","FRA","France",2014,"Gross Imp.",1,1027323.408
"H0","AGO"," Total","Angola","GAB","Gabon",2014,"Gross Imp.",1,1231.627
"H0","AGO"," Total","Angola","GBR","United Kingdom",2014,"Gross Exp.",2,292919.343
"H0","AGO"," Total","Angola","GBR","United Kingdom",2014,"Gross Imp.",1,1062229.664
"H0","AGO"," Total","Angola","GEO","Georgia",2014,"Gross Imp.",1,1595.89
"H0","AGO"," Total","Angola","GHA","Ghana",2014,"Gross Exp.",2,575.67
"H0","AGO"," Total","Angola","GHA","Ghana",2014,"Gross Imp.",1,23818.655
"H0","AGO"," Total","Angola","GIB","Gibraltar",2014,"Gross Imp.",1,8080.893
"H0","AGO"," Total","Angola","GIN","Guinea",2014,"Gross Imp.",1,1042.048
"H0","AGO"," Total","Angola","GMB","Gambia, The",2014,"Gross Imp.",1,50.875
"H0","AGO"," Total","Angola","GNB","Guinea-Bissau",2014,"Gross Imp.",1,37.885
"H0","AGO"," Total","Angola","GNQ","Equatorial Guinea",2014,"Gross Imp.",1,9531.834
"H0","AGO"," Total","Angola","GRC","Greece",2014,"Gross Imp.",1,6000.631
"H0","AGO"," Total","Angola","GTM","Guatemala",2014,"Gross Imp.",1,5.935
"H0","AGO"," Total","Angola","GUM","Guam",2014,"Gross Imp.",1,1.151
"H0","AGO"," Total","Angola","GUY","Guyana",2014,"Gross Imp.",1,18.904
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2014,"Gross Exp.",2,36185.434
"H0","AGO"," Total","Angola","HKG","Hong Kong, China",2014,"Gross Imp.",1,164871.107
"H0","AGO"," Total","Angola","HND","Honduras",2014,"Gross Imp.",1,658.059
"H0","AGO"," Total","Angola","HRV","Croatia",2014,"Gross Imp.",1,12569.962
"H0","AGO"," Total","Angola","HTI","Haiti",2014,"Gross Imp.",1,3.718
"H0","AGO"," Total","Angola","HUN","Hungary",2014,"Gross Imp.",1,1575.634
"H0","AGO"," Total","Angola","IDN","Indonesia",2014,"Gross Exp.",2,204706.964
"H0","AGO"," Total","Angola","IDN","Indonesia",2014,"Gross Imp.",1,230064.48
"H0","AGO"," Total","Angola","IND","India",2014,"Gross Exp.",2,4507416.181
"H0","AGO"," Total","Angola","IND","India",2014,"Gross Imp.",1,635953.408
"H0","AGO"," Total","Angola","IRL","Ireland",2014,"Gross Imp.",1,50941.161
"H0","AGO"," Total","Angola","IRQ","Iraq",2014,"Gross Imp.",1,903.394
"H0","AGO"," Total","Angola","ISL","Iceland",2014,"Gross Imp.",1,7483.839
"H0","AGO"," Total","Angola","ISR","Israel",2014,"Gross Exp.",2,28680.601
"H0","AGO"," Total","Angola","ISR","Israel",2014,"Gross Imp.",1,55492.054
"H0","AGO"," Total","Angola","ITA","Italy",2014,"Gross Exp.",2,1347847.024
"H0","AGO"," Total","Angola","ITA","Italy",2014,"Gross Imp.",1,493172.707
"H0","AGO"," Total","Angola","JOR","Jordan",2014,"Gross Imp.",1,8134.951
"H0","AGO"," Total","Angola","JPN","Japan",2014,"Gross Exp.",2,322231.936
"H0","AGO"," Total","Angola","JPN","Japan",2014,"Gross Imp.",1,611255.619
"H0","AGO"," Total","Angola","KAZ","Kazakhstan",2014,"Gross Imp.",1,70.963
"H0","AGO"," Total","Angola","KEN","Kenya",2014,"Gross Imp.",1,18088.071
"H0","AGO"," Total","Angola","KGZ","Kyrgyz Republic",2014,"Gross Imp.",1,890.626
"H0","AGO"," Total","Angola","KHM","Cambodia",2014,"Gross Imp.",1,152.363
"H0","AGO"," Total","Angola","KNA","St. Kitts and Nevis",2014,"Gross Imp.",1,820.762
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2014,"Gross Exp.",2,33816.103
"H0","AGO"," Total","Angola","KOR","Korea, Rep.",2014,"Gross Imp.",1,571951.003
"H0","AGO"," Total","Angola","KWT","Kuwait",2014,"Gross Imp.",1,167.713
"H0","AGO"," Total","Angola","LAO","Lao PDR",2014,"Gross Imp.",1,254.123
"H0","AGO"," Total","Angola","LBN","Lebanon",2014,"Gross Imp.",1,107480.637
"H0","AGO"," Total","Angola","LBR","Liberia",2014,"Gross Imp.",1,355.695
"H0","AGO"," Total","Angola","LBY","Libya",2014,"Gross Imp.",1,626.402
"H0","AGO"," Total","Angola","LKA","Sri Lanka",2014,"Gross Imp.",1,3939.548
"H0","AGO"," Total","Angola","LTU","Lithuania",2014,"Gross Imp.",1,2679.946
"H0","AGO"," Total","Angola","LUX","Luxembourg",2014,"Gross Imp.",1,1612.501
"H0","AGO"," Total","Angola","LVA","Latvia",2014,"Gross Imp.",1,13646.287
"H0","AGO"," Total","Angola","MAC","Macao",2014,"Gross Imp.",1,3877.617
"H0","AGO"," Total","Angola","MAR","Morocco",2014,"Gross Imp.",1,69365.148
"H0","AGO"," Total","Angola","MDA","Moldova",2014,"Gross Imp.",1,50.15
"H0","AGO"," Total","Angola","MDG","Madagascar",2014,"Gross Imp.",1,45.468
"H0","AGO"," Total","Angola","MEX","Mexico",2014,"Gross Imp.",1,81664.999
"H0","AGO"," Total","Angola","MHL","Marshall Islands",2014,"Gross Imp.",1,2890.457
"H0","AGO"," Total","Angola","MLI","Mali",2014,"Gross Imp.",1,1523.769
"H0","AGO"," Total","Angola","MLT","Malta",2014,"Gross Imp.",1,15167.907
"H0","AGO"," Total","Angola","MNT","Montenegro",2014,"Gross Imp.",1,8.131
"H0","AGO"," Total","Angola","MOZ","Mozambique",2014,"Gross Imp.",1,2811.305
"H0","AGO"," Total","Angola","MRT","Mauritania",2014,"Gross Imp.",1,102982.156
"H0","AGO"," Total","Angola","MSR","Montserrat",2014,"Gross Imp.",1,15.253
"H0","AGO"," Total","Angola","MUS","Mauritius",2014,"Gross Imp.",1,4132.673
"H0","AGO"," Total","Angola","MWI","Malawi",2014,"Gross Imp.",1,2.524
"H0","AGO"," Total","Angola","MYS","Malaysia",2014,"Gross Exp.",2,88212.359
"H0","AGO"," Total","Angola","MYS","Malaysia",2014,"Gross Imp.",1,653967.458
"H0","AGO"," Total","Angola","NAM","Namibia",2014,"Gross Exp.",2,1600.117
"H0","AGO"," Total","Angola","NAM","Namibia",2014,"Gross Imp.",1,227215.872
"H0","AGO"," Total","Angola","NER","Niger",2014,"Gross Imp.",1,15.249
"H0","AGO"," Total","Angola","NGA","Nigeria",2014,"Gross Imp.",1,6292.092
"H0","AGO"," Total","Angola","NIC","Nicaragua",2014,"Gross Imp.",1,1.867
"H0","AGO"," Total","Angola","NLD","Netherlands",2014,"Gross Exp.",2,2264409.864
"H0","AGO"," Total","Angola","NLD","Netherlands",2014,"Gross Imp.",1,475615.616
"H0","AGO"," Total","Angola","NOR","Norway",2014,"Gross Exp.",2,164928.872
"H0","AGO"," Total","Angola","NOR","Norway",2014,"Gross Imp.",1,427444.999
"H0","AGO"," Total","Angola","NRU","Nauru",2014,"Gross Imp.",1,512.693
"H0","AGO"," Total","Angola","NZL","New Zealand",2014,"Gross Imp.",1,61224.499
"H0","AGO"," Total","Angola","OAS","Other Asia, nes",2014,"Gross Exp.",2,2329013.301
"H0","AGO"," Total","Angola","OAS","Other Asia, nes",2014,"Gross Imp.",1,19059.995
"H0","AGO"," Total","Angola","OMN","Oman",2014,"Gross Imp.",1,13681.694
"H0","AGO"," Total","Angola","PAK","Pakistan",2014,"Gross Imp.",1,45762.432
"H0","AGO"," Total","Angola","PAN","Panama",2014,"Gross Exp.",2,709381.78
"H0","AGO"," Total","Angola","PAN","Panama",2014,"Gross Imp.",1,6943.217
"H0","AGO"," Total","Angola","PCN","Pitcairn",2014,"Gross Imp.",1,7.092
"H0","AGO"," Total","Angola","PER","Peru",2014,"Gross Imp.",1,1705.618
"H0","AGO"," Total","Angola","PHL","Philippines",2014,"Gross Imp.",1,841.281
"H0","AGO"," Total","Angola","PNG","Papua New Guinea",2014,"Gross Imp.",1,1.36
"H0","AGO"," Total","Angola","POL","Poland",2014,"Gross Exp.",2,233.175
"H0","AGO"," Total","Angola","POL","Poland",2014,"Gross Imp.",1,20705.207
"H0","AGO"," Total","Angola","PRK","Korea, Dem. Rep.",2014,"Gross Imp.",1,5446.928
"H0","AGO"," Total","Angola","PRT","Portugal",2014,"Gross Exp.",2,1926041.002
"H0","AGO"," Total","Angola","PRT","Portugal",2014,"Gross Imp.",1,4781920.802
"H0","AGO"," Total","Angola","PRY","Paraguay",2014,"Gross Imp.",1,22546.839
"H0","AGO"," Total","Angola","QAT","Qatar",2014,"Gross Imp.",1,13832.997
"H0","AGO"," Total","Angola","ROM","Romania",2014,"Gross Imp.",1,4421.608
"H0","AGO"," Total","Angola","RUS","Russian Federation",2014,"Gross Imp.",1,59053.864
"H0","AGO"," Total","Angola","SAU","Saudi Arabia",2014,"Gross Imp.",1,21627.508
"H0","AGO"," Total","Angola","SEN","Senegal",2014,"Gross Imp.",1,1123.062
"H0","AGO"," Total","Angola","SER","Serbia, FR(Serbia/Montenegro)",2014,"Gross Imp.",1,3538.792
"H0","AGO"," Total","Angola","SGP","Singapore",2014,"Gross Exp.",2,97684.18
"H0","AGO"," Total","Angola","SGP","Singapore",2014,"Gross Imp.",1,2515380.861
"H0","AGO"," Total","Angola","SHN","Saint Helena",2014,"Gross Imp.",1,41.8
"H0","AGO"," Total","Angola","SLE","Sierra Leone",2014,"Gross Imp.",1,60.999
"H0","AGO"," Total","Angola","SLV","El Salvador",2014,"Gross Imp.",1,237.376
"H0","AGO"," Total","Angola","SOM","Somalia",2014,"Gross Imp.",1,1.646
"H0","AGO"," Total","Angola","STP","Sao Tome and Principe",2014,"Gross Exp.",2,39430.598
"H0","AGO"," Total","Angola","STP","Sao Tome and Principe",2014,"Gross Imp.",1,1784.625
"H0","AGO"," Total","Angola","SUD","Sudan",2014,"Gross Imp.",1,1.266
"H0","AGO"," Total","Angola","SUR","Suriname",2014,"Gross Imp.",1,733.986
"H0","AGO"," Total","Angola","SVK","Slovak Republic",2014,"Gross Imp.",1,632.182
"H0","AGO"," Total","Angola","SVN","Slovenia",2014,"Gross Imp.",1,9520.29
"H0","AGO"," Total","Angola","SWE","Sweden",2014,"Gross Imp.",1,146978.222
"H0","AGO"," Total","Angola","SWZ","Eswatini",2014,"Gross Imp.",1,1239.207
"H0","AGO"," Total","Angola","SYC","Seychelles",2014,"Gross Imp.",1,1328.38
"H0","AGO"," Total","Angola","SYR","Syrian Arab Republic",2014,"Gross Imp.",1,635.469
"H0","AGO"," Total","Angola","TCA","Turks and Caicos Isl.",2014,"Gross Imp.",1,1.77
"H0","AGO"," Total","Angola","TCD","Chad",2014,"Gross Imp.",1,3.111
"H0","AGO"," Total","Angola","TGO","Togo",2014,"Gross Imp.",1,19061.672
"H0","AGO"," Total","Angola","THA","Thailand",2014,"Gross Exp.",2,814524.463
"H0","AGO"," Total","Angola","THA","Thailand",2014,"Gross Imp.",1,363036.136
"H0","AGO"," Total","Angola","TKL","Tokelau",2014,"Gross Imp.",1,394.393
"H0","AGO"," Total","Angola","TKM","Turkmenistan",2014,"Gross Imp.",1,0.015
"H0","AGO"," Total","Angola","TMP","East Timor",2014,"Gross Imp.",1,205.729
"H0","AGO"," Total","Angola","TTO","Trinidad and Tobago",2014,"Gross Imp.",1,6354.048
"H0","AGO"," Total","Angola","TUN","Tunisia",2014,"Gross Imp.",1,10541.839
"H0","AGO"," Total","Angola","TUR","Turkey",2014,"Gross Exp.",2,36.05
"H0","AGO"," Total","Angola","TUR","Turkey",2014,"Gross Imp.",1,304694.646
"H0","AGO"," Total","Angola","TZA","Tanzania",2014,"Gross Imp.",1,1953.347
"H0","AGO"," Total","Angola","UGA","Uganda",2014,"Gross Imp.",1,615.502
"H0","AGO"," Total","Angola","UKR","Ukraine",2014,"Gross Imp.",1,17301.269
"H0","AGO"," Total","Angola","UMI","United States Minor Outlying I",2014,"Gross Imp.",1,126.559
"H0","AGO"," Total","Angola","UNS","Unspecified",2014,"Gross Exp.",2,87807.244
"H0","AGO"," Total","Angola","UNS","Unspecified",2014,"Gross Imp.",1,786.882
"H0","AGO"," Total","Angola","URY","Uruguay",2014,"Gross Exp.",2,217485.863
"H0","AGO"," Total","Angola","URY","Uruguay",2014,"Gross Imp.",1,20165.145
"H0","AGO"," Total","Angola","USA","United States",2014,"Gross Exp.",2,2548807.59
"H0","AGO"," Total","Angola","USA","United States",2014,"Gross Imp.",1,2293681.442
"H0","AGO"," Total","Angola","VCT","St. Vincent and the Grenadines",2014,"Gross Imp.",1,153.348
"H0","AGO"," Total","Angola","VEN","Venezuela",2014,"Gross Imp.",1,130.835
"H0","AGO"," Total","Angola","VGB","British Virgin Islands",2014,"Gross Imp.",1,49178.741
"H0","AGO"," Total","Angola","VNM","Vietnam",2014,"Gross Exp.",2,945.086
"H0","AGO"," Total","Angola","VNM","Vietnam",2014,"Gross Imp.",1,74296.745
"H0","AGO"," Total","Angola","WSM","Samoa",2014,"Gross Imp.",1,313.257
"H0","AGO"," Total","Angola","ZAF","South Africa",2014,"Gross Exp.",2,1951242.169
"H0","AGO"," Total","Angola","ZAF","South Africa",2014,"Gross Imp.",1,1296033.624
"H0","AGO"," Total","Angola","ZAR","Congo, Dem. Rep.",2014,"Gross Imp.",1,15604.393
"H0","AGO"," Total","Angola","ZMB","Zambia",2014,"Gross Imp.",1,5598.483
"H0","AGO"," Total","Angola","ZWE","Zimbabwe",2014,"Gross Imp.",1,598.816
"H0","ALB"," Total","Albania","AFG","Afghanistan",2014,"Gross Exp.",2,0.209
"H0","ALB"," Total","Albania","AFG","Afghanistan",2014,"Gross Imp.",1,10.888
"H0","ALB"," Total","Albania","All","All countries  All --- All  ",2014,"Gross Exp.",2,2430723.645
"H0","ALB"," Total","Albania","All","All countries  All --- All  ",2014,"Gross Imp.",1,5229972.235
"H0","ALB"," Total","Albania","AND","Andorra",2014,"Gross Imp.",1,4.032
"H0","ALB"," Total","Albania","ARE","United Arab Emirates",2014,"Gross Exp.",2,1543.602
"H0","ALB"," Total","Albania","ARE","United Arab Emirates",2014,"Gross Imp.",1,4429.053
"H0","ALB"," Total","Albania","ARG","Argentina",2014,"Gross Exp.",2,63.774
"H0","ALB"," Total","Albania","ARG","Argentina",2014,"Gross Imp.",1,27004.147
"H0","ALB"," Total","Albania","ARM","Armenia",2014,"Gross Exp.",2,60.594
"H0","ALB"," Total","Albania","ARM","Armenia",2014,"Gross Imp.",1,4.66
"H0","ALB"," Total","Albania","ATG","Antigua and Barbuda",2014,"Gross Imp.",1,6.225
"H0","ALB"," Total","Albania","AUS","Australia",2014,"Gross Exp.",2,102.199
"H0","ALB"," Total","Albania","AUS","Australia",2014,"Gross Imp.",1,2205.911
"H0","ALB"," Total","Albania","AUT","Austria",2014,"Gross Exp.",2,18645.836
"H0","ALB"," Total","Albania","AUT","Austria",2014,"Gross Imp.",1,60686.294
"H0","ALB"," Total","Albania","AZE","Azerbaijan",2014,"Gross Exp.",2,2.658
"H0","ALB"," Total","Albania","AZE","Azerbaijan",2014,"Gross Imp.",1,4.606
"H0","ALB"," Total","Albania","BDI","Burundi",2014,"Gross Imp.",1,0.705
"H0","ALB"," Total","Albania","BEL","Belgium",2014,"Gross Exp.",2,3838.399
"H0","ALB"," Total","Albania","BEL","Belgium",2014,"Gross Imp.",1,22755.126
